ch,bgn,end,unknown,sim,bs_threshold,window,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
chr5,23030000,23040000,28299,0.3915322359154405,0.9,190000,0.033250711601897666,0.4202142907560318,0.195363794149565,0.1283434307665949,0.004230198880213617
chr19,26010000,26020000,105661,0.3909280879921731,0.9,160000,0.13366254774043465,0.5812769469917399,0.5263267667363133,0.7279370653625354,0.5249954561266874
chr19,31310000,31320000,106191,0.3893068084231798,0.9,160000,0.0425918376880851,0.3002369721567649,0.1261628802155239,0.3752334788615313,0.1404292843501156
chr25,29040000,29050000,133679,0.3893020251399565,0.9,180000,0.07162754482973399,0.4585659644746385,0.1128214186093375,0.3892577523090434,0.08025446186178192
chr5,37660000,37670000,29762,0.386802015059739,0.9,190000,-0.05152833066952256,0.41847491901197026,0.3583584747053154,0.3187496855805998,0.22040942641225586
chr7,21720000,21730000,41447,0.3848655282318269,0.9,240000,-0.05391885267150763,0.1225526751011883,0.3706469287582138,0.3981099052689396,0.16757582644615623
chr25,22890000,22900000,133064,0.3833014542000679,0.9,180000,0.052416001260945456,0.1603527635242858,0.006681077424708098,0.012571939711616142,-0.042773897768600855
chr24,4470000,4480000,127004,0.3832707998774242,0.9,210000,-0.13565598340056756,0.22168775034820284,0.0656986851709448,0.18090538746756424,-0.017917238626187538
chr7,28590000,28600000,42134,0.382880899060724,0.9,240000,-0.052345483303363215,0.038018774611814125,0.11841502668118851,-0.027882600136378107,0.020192007417904525
chr4,11570000,11580000,19343,0.3824394703592681,0.9,170000,0.08561973537365791,0.5196073205395969,0.48649343003624795,0.6868825995764702,0.38083116761286334
chr3,16840000,16850000,13607,0.3812219523043696,0.9,100000,-0.13368697656492623,0.12429757278322309,0.13092063065556706,0.27760577986693663,0.10227884354957509
chr18,22220000,22230000,100179,0.3807892952442953,0.9,220000,-0.012951168412704337,0.45976631457124,0.30267098525196096,0.42267859184540113,0.10544599792576291
chr2,48240000,48250000,10782,0.3790418509169844,0.9,130000,0.05617348268437301,0.12240804380846237,0.009819087465290522,-0.026405129830093056,-0.04555672062193056
chr8,26940000,26950000,49398,0.3771131933620131,0.9,190000,0.2657648738209003,0.6978814999985546,0.3398073677000956,0.277520675192691,0.012100536684397022
chr11,7560000,7570000,63080,0.374848353970766,0.9,190000,0.003334473779953437,0.36422048256356876,-0.014148861165261244,0.6683440682876229,0.3301365651469094
chr1,49840000,49850000,4984,0.3744112005713843,0.9,100000,-0.08722050005007483,0.21197455878809496,0.30862163647002006,0.48138736032365254,0.2249901727805421
chr19,40270000,40280000,107087,0.3739383358744344,0.9,160000,-0.030155579523971594,0.2817080813959747,0.08234556759677375,0.2932657631732682,0.12344437184059495
chr2,7170000,7180000,6675,0.3729093466968131,0.9,130000,0.08542302810226393,0.31555921333526454,0.3397052813753979,0.28967322083101543,0.2067979079102523
chr15,19840000,19850000,84262,0.3726078011513952,0.9,170000,0.22219646442710478,0.66452442302353,0.3868484602607444,0.6530493322038858,0.24528289424469796
chr18,34630000,34640000,101420,0.372395111925254,0.9,220000,0.1177886071802328,0.3651473417498558,0.27294046209719475,0.46715605262122506,0.25917345793141217
chr6,27550000,27560000,36002,0.3722408877456507,0.9,190000,0.024311441406545856,0.3471148914457282,0.16106137723457595,0.25425707509701934,0.18300664148538293
chr8,8900000,8910000,47594,0.3721210841344245,0.9,190000,0.039279281731055875,0.15694647552928095,0.2302149123912153,0.1939726907068616,-0.11420845177106805
chr12,34730000,34740000,70346,0.370553893027592,0.9,290000,-0.038456019334904744,0.25043740260185043,0.21419683705590012,0.4447072216591542,0.251622381339723
chr3,22100000,22110000,14133,0.3697250417103455,0.9,100000,-0.04109312348361722,0.20299830429110896,-0.04567516439425418,0.3494891822170502,-0.0038878248662809634
chr19,6170000,6180000,103677,0.3678587983536583,0.9,160000,0.03908034306167289,0.3441220168200943,0.4112415556921495,0.42312317287531664,0.0925226133674828
chr3,53570000,53580000,17280,0.3674460567362828,0.9,100000,0.05788418916697769,0.4759131205151564,0.42741007754168137,0.45733740983156684,0.2772017207817948
chr24,14300000,14310000,127987,0.3665120173434436,0.9,210000,0.1516538060742338,0.3615322799387076,0.19729242024137741,0.4122297413098468,0.28432191718152944
chr2,17830000,17840000,7741,0.365589355332424,0.9,130000,0.051739867220200846,0.29750956290586317,0.057397219004139806,0.48499067977486043,0.21009096000119953
chr23,30770000,30780000,125011,0.3642789011519841,0.9,70000,-0.1403705676621322,0.305271921415568,0.1002940466950597,0.3113058759633976,0.16523585872197624
chr1,26630000,26640000,2663,0.3640586379602024,0.9,100000,0.1291148091178684,0.5373052717237,0.2410151168921873,0.1995827684300426,-0.015471054040891724
chr15,29690000,29700000,85247,0.3633537337218188,0.9,170000,0.19826574696081517,0.36115738527287755,0.2040328171124017,0.5248952323529585,0.37210421806187166
chr22,11190000,11200000,119139,0.3625071735715499,0.9,160000,-0.012651388365616476,0.34889443027743744,0.4907633124818245,0.41061575724389043,0.1680284243796272
chr13,28510000,28520000,74643,0.3603776672333932,0.9,200000,-0.11116983087573334,0.38673118790295846,0.11168238998394449,0.40977692756763573,0.24995850270052344
chr22,10240000,10250000,119044,0.3600756301910752,0.9,160000,0.08498565739222408,0.4224129614267191,0.25132977249957145,0.39821470748810134,0.1231992853490174
chr24,9490000,9500000,127506,0.358956265875294,0.9,210000,-0.008118474138267879,0.4221112535282796,0.10507486109428454,0.6284642293382638,0.35276416935687566
chr25,18350000,18360000,132610,0.3589063709390083,0.9,180000,0.03582424345444149,0.33294725241633755,0.07292798220524553,0.6417102817095302,0.27071426947687127
chr13,13040000,13050000,73096,0.357247218906597,0.9,200000,0.1280539265212889,0.2661840486881814,-0.1324089730944205,-0.30975535293979095,-0.2600568376876376
chr22,13930000,13940000,119413,0.3566150834752096,0.9,160000,-0.14295526443437964,0.1614588217309952,0.22566727702617478,0.2626582968507426,0.18043735256473167
chr2,11750000,11760000,7133,0.3557302189016152,0.9,130000,0.11306451145339151,0.4770116748771898,0.4942425071895329,0.6900950122271979,0.26246182953718605
chr2,43830000,43840000,10341,0.3551292413805146,0.9,130000,-0.0039874898508709105,0.1850344850560228,0.0483145646921177,0.31066244089268324,0.2680246108239486
chr5,43690000,43700000,30365,0.3547640848488746,0.9,190000,0.14318221205734372,0.5056094155110015,0.14063422050269336,0.4699920871771148,0.26024052618578564
chr4,75230000,75240000,25709,0.354549267820728,0.9,170000,0.24329858115245734,0.38879045215348756,0.5859921878078745,0.6314187833734987,0.4333672429431452
chr15,33520000,33530000,85630,0.3517741524204406,0.9,170000,-0.12931834304543666,0.17519401159360334,-0.052459910856835976,-0.010156374515561038,-0.032820488189899556
chr5,26180000,26190000,28614,0.3517159359549043,0.9,190000,-0.03387362654702178,-0.02851673785044528,0.10940267219739634,-0.03476347159834266,-0.1524762406024503
chr14,6460000,6470000,77657,0.3508929309251656,0.9,140000,0.011227744248141235,0.37633847970096446,0.27253867495885864,0.29727896370147716,0.15335070144093474
chr15,33360000,33370000,85614,0.3503609320413958,0.9,170000,-0.036178287616740024,0.18616122686157882,0.027401179515437465,0.19831559643902316,0.22911469954530922
chr9,31290000,31300000,55264,0.350358134950684,0.9,130000,-0.040154113654274834,0.3337501843738785,0.06989662629198683,0.37167542877670734,0.21780126228486826
chr6,15740000,15750000,34821,0.3503260722086501,0.9,190000,0.3074084199281696,0.5132042416147182,0.278429537698933,0.6302084688352263,0.463454495790729
chr7,42470000,42480000,43522,0.3502616085814772,0.9,240000,-0.06969666261921308,0.04294636090217765,-0.22060271094513367,-0.012859828419757875,-0.14362917964299435
chr1,50910000,50920000,5091,0.3500847974096984,0.9,100000,-0.0014881212505024456,0.4312672922717046,0.2275846506489697,0.6711842121215879,0.35104387412199406
chr13,17040000,17050000,73496,0.3496731185338159,0.9,200000,0.1264376757017864,0.42603590515555473,0.12167984268514413,0.26749328904509123,0.06987478561045508
chr17,26800000,26810000,95290,0.3484056922005643,0.9,130000,0.08550920471004837,0.3212551001982109,0.19318528025442241,0.11008575587184422,0.005977770256848657
chr25,12670000,12680000,132042,0.3465102896948218,0.9,180000,0.19936535511430017,0.22903969347312322,0.31059848098488696,0.2748763067074844,0.1359521160679862
chr23,26710000,26720000,124605,0.3441685795221862,0.9,70000,0.028722389177985384,0.16651793626500755,-0.045698777572675875,-0.03587963886651748,-0.09014273159952538
chr6,12930000,12940000,34540,0.3441322216476267,0.9,190000,-0.06788860284744043,0.32841173020043557,-0.02475770453217072,0.02812905454356296,-0.11911466220789299
chr10,42280000,42290000,62009,0.3421165800679388,0.9,200000,0.015637354807830125,0.434994868378308,0.28203105541107476,0.5696901215564925,0.4184142361804912
chr10,31430000,31440000,60924,0.3418579096777528,0.9,200000,-0.05134606747365118,0.12406739168620477,0.15068386777537082,0.7142328352212454,0.4559916702034857
chr24,9270000,9280000,127484,0.3415911990115233,0.9,210000,0.007084188928086126,0.27172062165825295,0.1481693333246784,0.09321180949933867,0.03517514997034057
chr25,34510000,34520000,134226,0.3409718141127487,0.9,180000,-0.07889841279491597,0.3490342905166593,0.4165791557568119,0.45846372900902116,0.29527081979833547
chr9,48070000,48080000,56942,0.3390972363736507,0.9,130000,-0.0546544701825512,0.5534106678756144,0.1963627704511499,0.23214641179026607,-0.004581288945885302
chr7,36010000,36020000,42876,0.3377798948749316,0.9,240000,-0.05729159799680182,0.13941111735235684,0.30458381553598407,0.11929327608375898,0.12398384650177804
chr19,42750000,42760000,107335,0.3375337925606046,0.9,160000,0.10647098203150958,0.3464202390951973,0.4753232163206286,0.25301911111335884,0.0792555382088223
chr21,26460000,26470000,116072,0.3366739058441568,0.9,100000,0.1371199241647286,0.37695544829016453,0.08937271694727604,0.1306896090126643,0.050402410577861594
chr23,17740000,17750000,123708,0.3366202742305428,0.9,70000,-0.1428562203780167,0.3618172713166226,0.29347313826099397,0.31180145897854383,0.20357848410513035
chr18,25650000,25660000,100522,0.3347282473001602,0.9,220000,-0.04888003344521301,0.1042842192677194,0.16935111941179948,0.3755562250961714,0.17916199594933266
chr1,15330000,15340000,1533,0.3342546145826259,0.9,100000,-0.005743361503971614,0.14876454410795845,0.34566243270728036,0.30196953309619606,0.17123913441298264
chr5,41060000,41070000,30102,0.3334268788980747,0.9,190000,0.00708832834807521,0.3429250100324648,-0.09794160822161836,0.10817581551589266,0.055532200003637344
chr7,32010000,32020000,42476,0.3330658230317055,0.9,240000,-0.05607745478121452,0.020257728585036078,0.09884197432562228,0.321499240796233,0.19527899534668353
chr9,7480000,7490000,52883,0.3328246662130918,0.9,130000,0.0042212612331411605,0.18574134267395953,-0.07793729140585678,0.16838089824071323,0.043289522055249635
chr22,10410000,10420000,119061,0.3325197570010025,0.9,160000,0.08076625210950945,0.301667204528132,0.18254117991431415,0.049940294776675886,-0.11077867025936539
chr25,16890000,16900000,132464,0.3318161930564708,0.9,180000,-0.11533758206142403,0.25412142128643966,-0.006981010337651008,0.2378673316773365,0.013913298608705044
chr21,440000,450000,113470,0.330787826109763,0.9,100000,0.31450692960962623,0.5037189105448399,0.25224317437252447,0.4595107840948715,0.12252927110073501
chr15,8750000,8760000,83153,0.3302272021299199,0.9,170000,0.13656477670212325,0.32390090996820514,0.23014270208727508,0.399969927891547,0.1305007729679072
chr7,41200000,41210000,43395,0.3301555521924265,0.9,240000,-0.0384408944413185,0.2422279620619705,0.31225098925096434,0.2587047148500884,-0.06212361976470786
chr19,28170000,28180000,105877,0.3295868413952368,0.9,160000,-0.06671304359956048,0.21568829442401813,0.002571670604001429,0.4309486501292565,0.23170007333832976
chr3,33130000,33140000,15236,0.3293809101078602,0.9,100000,0.02861765163802558,0.4446599648638805,0.5304573617310121,0.5800378515578832,0.2981410840043882
chr11,42670000,42680000,66591,0.3281311599650897,0.9,190000,-0.07014314302443855,0.41286640727918,-0.05866453619285823,0.3794381106181836,-0.058514306159421714
chr3,23550000,23560000,14278,0.3277496930416981,0.9,100000,-0.013686204361486815,0.4514773755695677,0.3034661959887106,0.5882185382253704,0.14778722222901333
chr11,31370000,31380000,65461,0.3257022022138138,0.9,190000,0.028766594006031092,0.5412671503442591,0.3457889783324274,0.8445373779885115,0.4239799227690277
chr20,8010000,8020000,108706,0.3255730959699488,0.9,270000,-0.09314191279584468,0.11370612351011321,0.03792042104103951,0.051961178517242884,-0.21129619696998433
chr12,37440000,37450000,70617,0.3254527918310195,0.9,290000,-0.11114544642872164,0.021611649355472898,-0.020085703420693466,-0.12604311751799746,-0.16634363848997957
chr1,45730000,45740000,4573,0.3249406374198822,0.9,100000,-0.00869028072571366,0.3530273421065451,0.19380536278228164,0.3506736353315208,0.002169428368268954
chr5,60530000,60540000,32049,0.3240625692918079,0.9,190000,-0.10471557305693507,0.2611397639855702,0.16962797658755563,0.20916229410836612,0.188372848854137
chr16,42110000,42120000,91294,0.321694119691105,0.9,150000,-0.032572182380772245,0.42591783881739165,0.4439785206256113,0.38583404636029073,0.1476018690776642
chr20,43700000,43710000,112275,0.3216865778628624,0.9,270000,-0.001146593408023164,0.022856050520062572,0.09971637418670881,-0.17514930250344993,-0.3058181724331826
chr21,15950000,15960000,115021,0.3212590359302975,0.9,100000,-0.23049354059567506,0.16037421923256104,0.21447648548688858,0.4013160499709977,0.1581166926859815
chr4,28290000,28300000,21015,0.3207835454215911,0.9,170000,0.4554958428561269,0.8142141170176271,0.5216330553347754,0.8804890584510989,0.6388607968814334
chr15,36930000,36940000,85971,0.3205308071733607,0.9,170000,-0.033587644590179454,0.15799141908416733,0.207900254384428,0.3496215542047979,0.2397623393965873
chr7,37620000,37630000,43037,0.3203898231244421,0.9,240000,-0.037280950813300066,0.03688908890256153,0.19379755648884475,0.34747070638160005,0.26106809748711063
chr10,44080000,44090000,62189,0.3203403158026334,0.9,200000,0.1784796854704715,0.3569279686077277,0.22779277979218782,0.3710898817476093,0.17437176975753085
chr18,18470000,18480000,99804,0.3201912991659879,0.9,220000,0.03995972882706021,0.3770093253633819,0.1893479213894675,0.24443585389815173,0.06212738488647727
chr6,16270000,16280000,34874,0.3199734981472398,0.9,190000,0.35735763731057757,0.309935257857052,0.16617058611445806,0.3827773730693997,0.23669565235329187
chr21,20160000,20170000,115442,0.3189672397883925,0.9,100000,-0.041578021251130436,0.3731039846145719,0.4432121229494325,0.6050793695445832,0.18827424078853788
chr10,15500000,15510000,59331,0.3180015228502872,0.9,200000,0.22395242591403278,0.5708228504399033,0.21428046511810178,0.4977003609781279,0.3849534503454793
chr3,40430000,40440000,15966,0.3176955897048135,0.9,100000,-0.05968666703574002,0.6012945425165954,0.5008969596154135,0.765028577036399,0.3448580485619305
chr5,22290000,22300000,28225,0.3166781106430367,0.9,190000,0.06715203729332185,0.2871882232815244,0.40320445962899626,0.468185439997113,0.35505762948507463
chr6,57670000,57680000,39014,0.3156871323859265,0.9,190000,0.2887141906816173,0.5756776905548087,0.399651505867783,0.8403774064936895,0.4033307341745283
chr6,42430000,42440000,37490,0.3150369454199377,0.9,190000,0.027224853199763317,0.29951091801781554,0.23993091086085372,0.29063038294804877,-0.03978624933672097
chr5,36630000,36640000,29659,0.3150297415651085,0.9,190000,-0.09725562296677254,0.3364126170410794,0.1897600236128781,0.2293270107111046,-0.012037303885135277
chr2,37350000,37360000,9693,0.3144728255197039,0.9,130000,-0.021230590326745135,0.3422827846642468,0.12255419307901316,0.45483022184453475,0.13998426504478714
chr1,19690000,19700000,1969,0.3142212653092189,0.9,100000,0.17257018561460896,0.42251867447348374,0.3069978387452514,0.5103329695702111,-0.00958728657564354
chr11,18990000,19000000,64223,0.312641064112411,0.9,190000,0.041738483561869905,0.4668077614506114,-0.048389518974440625,0.3731507189845219,0.2429840883119883
chr20,37830000,37840000,111688,0.3122198357179725,0.9,270000,0.0009317358988099909,-0.07625171345443026,0.059016758380616,-0.13526308148189095,-0.25803710030239946
chr9,37190000,37200000,55854,0.3117646379144534,0.9,130000,-0.15743826210337197,0.12028307341778477,0.1540192875049058,0.45124770092278227,0.10181622607260658
chr3,53170000,53180000,17240,0.3112102825912465,0.9,100000,0.03976195530332424,0.6560478021490224,0.46800336521796165,0.6118746616618305,0.26422040107621947
chr20,45890000,45900000,112494,0.310551163483777,0.9,270000,0.08687654092432379,0.16895533245376765,0.2955691112072097,0.4289355421670376,0.29914853501683625
chr25,10710000,10720000,131846,0.3099358671866645,0.9,180000,0.1308374303868604,0.22259864206413088,0.32962904555379435,0.6326846803857856,0.31557738082737824
chr6,50480000,50490000,38295,0.3096850871203848,0.9,190000,-0.101661150067579,0.2662480115920085,0.13581694535481065,0.4927041590086089,0.1073547136107541
chr17,41540000,41550000,96764,0.3094745087151945,0.9,130000,0.24004329890843634,0.6073308942402299,0.16267903970939582,0.6905938204180125,0.4682144106130413
chr10,38110000,38120000,61592,0.3081817340608037,0.9,200000,-0.005954102396965489,0.1315824713351,-0.03931133106011102,0.2650326379036313,0.07927446636681655
chr22,18700000,18710000,119890,0.3081637060998509,0.9,160000,-0.06411321566565023,0.3265596428199141,0.38533150347979844,0.6067744005911593,0.19068241592272386
chr6,35370000,35380000,36784,0.3076903506068706,0.9,190000,-0.01111906148610589,0.16637794952302878,0.008950742466474844,0.0508727623309968,0.009404339391963466
chr7,54170000,54180000,44692,0.3074738424477364,0.9,240000,0.04126444570972807,0.286761809162614,0.16140825911053835,0.26625511663459117,0.052359926354368966
chr3,33760000,33770000,15299,0.3068332244445111,0.9,100000,-0.0961691118154829,0.10713283473057368,0.15805667904704254,-0.06936293075846639,-0.1847557437552779
chr24,25140000,25150000,129071,0.3063332050244958,0.9,210000,-0.00744477536632982,0.2224531761485094,0.0763827179729913,0.22784633351116027,0.015480493171374524
chr8,15010000,15020000,48205,0.3049069695390172,0.9,190000,-0.046324533020904494,0.1762154961641842,0.06696505433331945,0.3190108258624993,0.08834566138227043
chr12,44780000,44790000,71351,0.304775895020397,0.9,290000,0.02833137937019907,0.22969051552124164,0.26040554264304144,0.3884295922771596,0.15962851336421036
chr8,44310000,44320000,51135,0.3036098338242837,0.9,190000,-0.30202120729431864,0.1580141396519554,0.0965775482028502,0.3235211340742622,0.07700869203428572
chr10,17420000,17430000,59523,0.303235486832053,0.9,200000,0.05157068991242452,0.266834674171982,0.04470175677807346,0.0997733172600127,0.008875609119887483
chr8,51760000,51770000,51880,0.3029782874283389,0.9,190000,-0.09788376097933907,0.35597929567527825,0.052090556619865495,0.09482531857685246,-0.17375402930414668
