bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength,ins_score_sperm.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_5.3.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
25010000,25020000,0.9,100000,chr1,-0.2240706285729087,0.6150593938353823,0.1984165132972771,0.10186773926083574,-0.22407062857290877,-0.3334529511949077,-0.22634270500216183,-0.26168767013730415,-0.30669325103856016
26050000,26060000,0.9,100000,chr1,-0.1030081639068058,0.6403134356305059,-0.0068983015956323975,-0.0003063612119816236,-0.10300816390680587,-0.27650964767574604,-0.1503767647515874,-0.522229424649323,-0.5507766044308302
26450000,26460000,0.9,100000,chr1,-0.0762222867928123,0.4665696707143213,0.02156071354546872,0.05359730146904013,-0.07622228679281233,-0.2373762578234445,-0.10529330888808604,-0.43718380474600393,-0.4015059967421001
26680000,26690000,0.9,100000,chr1,-0.1700697963743611,0.7096648466286054,-0.00855130424816107,0.10405310654957076,-0.17006979637436115,-0.13359587388301392,-0.21576460099810485,-0.428980199995344,-0.2955258870667314
29140000,29150000,0.9,100000,chr1,0.0416554521171813,0.6968655803438578,-0.04092787538830959,0.09878916104678247,0.041655452117181364,-0.35632339647931616,-0.19343148104733515,-0.436634463274359,-0.5717630969443275
29650000,29660000,0.9,100000,chr1,0.0134149280133024,0.7292872270586851,-0.027795922755048625,0.3310188104358646,0.013414928013302409,-0.12877344330443757,-0.21537387457241985,-0.2879564600538962,-0.20493768105717766
30530000,30540000,0.9,100000,chr1,-0.1781706562645365,0.716976088789354,-0.060698515317658214,-0.19212535135146433,-0.17817065626453654,-0.29755604671166924,-0.31762176909886247,-0.5618185380342282,-0.49301074374856607
31710000,31720000,0.9,100000,chr1,-0.3110186174428492,0.7237173706054354,-0.014262537430717752,-0.01694746183236569,-0.31101861744284925,-0.23015327074686343,-0.1796105356663703,-0.5120774618493984,-0.08790750722942357
33190000,33200000,0.9,100000,chr1,-0.2755785860210331,0.6285761496558915,-0.00911939145089602,-0.1089009742013799,-0.2755785860210331,-0.1359466551965547,-0.26737510890546495,-0.4099351976085507,-0.4419292359968289
35600000,35610000,0.9,100000,chr1,-0.3031140423299655,0.4886081826265736,0.13963335681978575,0.021106171087633806,-0.3031140423299655,-0.41536690562324197,-0.40191850489584924,-0.3373998666019899,-0.13914122743290586
35890000,35900000,0.9,100000,chr1,-0.3447424971118477,0.5196530575930418,0.08572699437927578,0.04814462772018193,-0.3447424971118477,-0.21828118498995042,-0.28692748700639364,-0.380026568227039,-0.22154043076395696
37400000,37410000,0.9,100000,chr1,-0.3322399964180024,0.4714417718551544,-0.10730485488671503,-0.046881070025632944,-0.3322399964180024,-0.30573042688656676,-0.41202196017369147,-0.4691944006743666,-0.22861917474659965
38120000,38130000,0.9,100000,chr1,-0.4204900394777125,0.5371398360536376,-0.17309403107862747,-0.28487576419108346,-0.4204900394777125,-0.3414213235737741,-0.4613740861786591,-0.5499942676997074,-0.4550949494847074
38810000,38820000,0.9,100000,chr1,-0.4519674308969227,0.8323810035050849,-0.17809496688748808,-0.24466563442705783,-0.45196743089692276,-0.4415878223102853,-0.4864673221405465,-0.6939606645891281,-0.52473564541176
40220000,40230000,0.9,100000,chr1,-0.1203626559069523,0.4726353646096257,0.06658245550863169,-0.007707605770157125,-0.12036265590695232,-0.12466840406451063,-0.06199122293273928,0.025475678968752007,-0.1545263811353368
40620000,40630000,0.9,100000,chr1,-1.0670227637011638,0.5310157375970085,-1.066202499903285,-1.000504037662042,-1.0670227637011638,-1.344042466093976,-1.2656636120965141,-1.5121141824116964,-1.645054492048335
40710000,40720000,0.9,100000,chr1,-1.303004279738456,2.527679288093916,-1.692179337138656,-1.3093988616236676,-1.303004279738456,-1.4900275603409667,-1.4941315594963573,-1.5051439662866455,-1.353110152055373
41570000,41580000,0.9,100000,chr1,-1.0750852242373434,1.2400735234866005,-1.1990778997599936,-1.0955830103252762,-1.0750852242373434,-1.0446250906187806,-1.0686087950293552,-0.9031899564492624,-0.7411061689697566
42390000,42400000,0.9,100000,chr1,-0.3217714123610718,0.4856944090760622,-0.03322930158911845,-0.2892592627707708,-0.3217714123610718,-0.23641920544967257,-0.2445724453753228,-0.6003516687099814,-0.5146612699305635
43240000,43250000,0.9,100000,chr1,-0.2920329556045115,0.4818696905444632,-0.05752586977600724,-0.14883965534793583,-0.29203295560451153,-0.07701263722474844,-0.21410793339767556,-0.16906043216590444,-0.10203455828464714
43680000,43690000,0.9,100000,chr1,-0.3495545812416569,0.5464011897664351,-0.09580997516192848,-0.02749236270938769,-0.34955458124165695,-0.23870100540423816,-0.32192074645951746,-0.3315228224154117,-0.40229934784602633
43930000,43940000,0.9,100000,chr1,-0.4171561802195494,0.6691617940094553,-0.05304559788943651,-0.0616013456496105,-0.4171561802195494,-0.36973240009077163,-0.36691270630193884,-0.46568422086805594,-0.4386281664001663
45310000,45320000,0.9,100000,chr1,-0.2043121404469884,0.5099291541597266,-0.08871435576717901,-0.050739051618974164,-0.2043121404469884,-0.2918174695258675,-0.19543096631786516,-0.4279165544188545,-0.29793260238964764
46030000,46040000,0.9,100000,chr1,-0.7858539035449071,1.2099703507220343,-0.15155843828593876,-0.41109206248475855,-0.7858539035449071,-0.6830548940643066,-0.7431252308519036,-0.9659769973253721,-0.9638091976538711
46830000,46840000,0.9,100000,chr1,-0.2619240122793778,0.6499706038399475,0.08580952445774408,-0.08974055176235513,-0.2619240122793778,-0.053293135521533856,-0.22649547140541187,-0.4579917078781813,-0.4030994005349337
47130000,47140000,0.9,100000,chr1,-0.2490765664832789,0.5087545649563315,-0.08811762234367633,0.021781449804710716,-0.24907656648327894,-0.23000406986015834,-0.29176341302514,-0.5052865114114088,-0.2855741454988345
47590000,47600000,0.9,100000,chr1,-0.2692019806777649,0.5727418841297001,-0.05793692735691063,-0.14269668269708627,-0.26920198067776496,-0.04166650221903531,-0.14789450475576066,0.02127518325814119,-0.12921648826279825
49930000,49940000,0.9,100000,chr1,-0.4176246803909811,0.8699599948390517,-0.033771303200997485,-0.02200849762489017,-0.4176246803909811,-0.35441760120282384,-0.3643300130475775,-0.8377860966397912,-0.6051368228732323
50980000,50990000,0.9,100000,chr1,-0.2199554201117177,0.6404210604273894,0.03804129249536964,-0.02100598904670326,-0.21995542011171776,-0.18729515651125014,-0.11579185719634513,-0.2443537472256301,-0.17551681836243094
51390000,51400000,0.9,100000,chr1,-0.2922086314408323,0.5660094609400703,0.05301812663873051,-0.04209678991571316,-0.2922086314408323,-0.174767019223876,-0.21456248211157797,-0.4506717538984524,-0.43202181796977523
51710000,51720000,0.9,100000,chr1,-0.3424669261785889,0.8214505590393687,0.09586999148752567,0.007809555487038692,-0.3424669261785889,-0.18709937110377375,-0.2838584867532034,-0.5129840211829338,-0.3912046948314737
52480000,52490000,0.9,100000,chr1,-0.2089503329490256,0.4545448002357454,-0.23794211311629312,-0.14695341079692903,-0.20895033294902565,-0.32786356488156904,-0.18653556361136892,-0.11543479955451147,-0.07079423503440553
52750000,52760000,0.9,100000,chr1,-0.3067830809431565,0.673815754983726,-0.2700307064034382,-0.14494965571727844,-0.30678308094315654,-0.427813018932706,-0.33501867781055933,-0.38307454391506524,-0.4658024199881614
53640000,53650000,0.9,100000,chr1,-0.1671923586136326,0.4537400416431036,0.3278318542338605,-0.1019593699592586,-0.16719235861363263,-0.17841013265221342,0.011394698512991179,0.08936126251753179,-0.03145150144087384
54180000,54190000,0.9,100000,chr1,-0.2155538688384583,0.5540740782262252,0.23795119078654736,-0.16261650623938453,-0.21555386883845834,-0.24178124677836532,-0.21722511567498018,-0.2836761552496663,-0.4248013892259388
54620000,54630000,0.9,100000,chr1,-0.2456861790547265,0.6501357615780025,0.14738767297011543,0.01720621032326659,-0.24568617905472656,-0.15446252194481974,-0.17316298240024863,-0.2521066266421931,-0.30740502585733204
55250000,55260000,0.9,100000,chr1,0.0655440150351939,0.5107358269644938,0.15957342229520027,0.26817495110333234,0.06554401503519391,-0.24574621069143482,-0.1581673128394431,-0.26619513052226673,-0.29786288872625805
55730000,55740000,0.9,100000,chr1,-0.0967337145804652,0.72294957734483,-0.07823521349046374,0.05052305139669392,-0.09673371458046523,-0.31397040609637034,-0.21939561864435028,-0.45234979887290133,-0.34920408462071895
56210000,56220000,0.9,100000,chr1,0.0434263159180455,0.6305269552572995,0.13507542014693746,0.2685545252414261,0.04342631591804554,0.1903803699830611,0.10302213354107911,0.07372401199744565,0.2715717184169649
58680000,58690000,0.9,100000,chr1,-0.2404903175570691,0.7438068191033372,-0.34284774134883067,-0.2664520066907502,-0.24049031755706918,-0.1503327025255405,-0.2751177762897133,-0.21312978717411526,-0.16350243283875962
58970000,58980000,0.9,100000,chr1,-0.6204448776707384,0.7896628937195163,-1.438686409721331,-0.9648002675037217,-0.6204448776707384,-1.3829712051926306,-1.271710118580419,-1.4183530633253667,-1.3276613833116502
59060000,59070000,0.9,100000,chr1,-0.772537575756436,1.492571481055518,-1.1913347858573613,-0.6818031459118098,-0.772537575756436,-1.098307310896334,-0.9982890003953551,-0.9738889109899487,-0.913975693765966
59320000,59330000,0.9,100000,chr1,-0.0511131788340155,0.7735245519803813,-0.4336900831029098,-0.02763007853129978,-0.05111317883401553,-0.16984281171248744,-0.3317980373618091,-0.2501009844397245,-0.19808579121004635
150000,160000,0.9,130000,chr2,-0.0038185180446191,0.8073073910970184,-0.2937332926412938,-0.09797628363641574,-0.003818518044619186,-0.4057089085044011,-0.31732606155842036,-0.23080360163489563,-0.2683587640627542
360000,370000,0.9,130000,chr2,-0.8576323157083715,2.03732316067324,-0.33858722486680065,-0.31444267515896207,-0.8576323157083715,-0.9513305559188283,-1.0367629801295979,-0.9079909720417616,-0.7383135873991498
2180000,2190000,0.9,130000,chr2,-0.2705543116162166,0.5306580174701949,-0.013857117154477726,-0.09973377594751269,-0.2705543116162166,-0.10984345062780103,-0.2007763534993012,-0.467781261523184,-0.24620475241606243
2910000,2920000,0.9,130000,chr2,-0.5405724375515201,1.1195446317469535,-0.48838831173332425,-0.4693600162893276,-0.5405724375515201,-0.5368778421011032,-0.38356123332554787,-0.44487899381385737,-0.5017828381889817
3100000,3110000,0.9,130000,chr2,-0.4176415833088561,0.4594034179651409,-0.2688042032626855,-0.17817135555736127,-0.41764158330885615,-0.3129594828241996,-0.3505627925241907,0.05414119789148943,-0.019203203519331285
3900000,3910000,0.9,130000,chr2,-0.2854253726572045,0.5356730323281852,-0.7463752226180088,-0.48184338611044464,-0.2854253726572045,-0.2420447120260765,-0.3990277116191065,-0.05277619748810492,-0.20399259406345896
6580000,6590000,0.9,130000,chr2,-0.2403839548481965,0.4927723781185618,-0.13095900367249125,-0.07668600196898243,-0.24038395484819652,-0.1576639234882545,-0.2582526821414888,-0.165124272119555,0.08656824868412784
7250000,7260000,0.9,130000,chr2,-0.1337359293275232,0.4520526345658179,0.036650712018035735,0.036407827602188116,-0.13373592932752323,-0.12390023250595651,-0.15505532437482794,-0.22266818841566816,-0.1831142743619877
8570000,8580000,0.9,130000,chr2,-0.1889033036098833,0.5204846611653551,0.1093785297770063,0.1570857193669644,-0.18890330360988333,-0.03737685650349326,-0.3193284910037221,-0.08543041918721277,-0.09372687519718298
8860000,8870000,0.9,130000,chr2,-0.3071126454790491,0.5922758493263015,0.04398009556976735,-0.004499389361321474,-0.3071126454790491,-0.20930541484132667,-0.40530236820459875,-0.42654792956358023,-0.2839512474344123
10260000,10270000,0.9,130000,chr2,-0.3999067076212072,0.789208772432207,-0.6878794758210871,-0.6270102602393615,-0.3999067076212072,-0.5497546219371672,-0.47238554102815605,-0.20188427084766983,-0.20433626973288843
11060000,11070000,0.9,130000,chr2,-0.0767672102143098,0.5463699966177981,-0.0925250701070001,-0.026935524775137994,-0.07676721021430988,-0.23159583892676158,-0.3050302530724372,-0.47844063114316443,-0.19836536653102968
11650000,11660000,0.9,130000,chr2,-0.0808964919394082,0.557908166816598,0.054253951587731886,0.002273672477794447,-0.0808964919394082,-0.37543039670830747,-0.35829016118319745,-0.658105438637875,-0.4837299340856739
11910000,11920000,0.9,130000,chr2,-0.2140923602382981,0.7846762160206705,-0.15558939830885712,-0.07882917150791446,-0.21409236023829814,-0.3856305813777547,-0.4858880121182409,-0.18281167537668952,-0.1836480249606906
12420000,12430000,0.9,130000,chr2,-0.1075557289336345,0.6107502540924091,0.09166837867673447,0.11434009189304392,-0.10755572893363455,-0.32493863722094296,-0.37744193478198573,-0.4912362913924342,-0.12486740536516293
12840000,12850000,0.9,130000,chr2,0.0204178498001285,0.6552342227224164,-0.0014928263612302938,0.2051710790390474,0.020417849800128538,-0.16044819262874757,-0.1121653901669737,-0.4241669366519705,-0.1325996561549903
16170000,16180000,0.9,130000,chr2,-0.1436575676603917,0.59450701599771,0.09954808903176746,0.2379795642036896,-0.14365756766039176,-0.16369448273757953,-0.2548330176172818,-0.6872142896147364,-0.5004466720614863
17070000,17080000,0.9,130000,chr2,-0.2365357853923772,0.6506188927647352,-0.09477192555890279,-0.1823440512744165,-0.23653578539237727,-0.20383781341224796,-0.17445345529019804,-0.41115302310564306,-0.22957827033635964
17740000,17750000,0.9,130000,chr2,-0.2351140108922934,0.5909663419950779,0.2057995652171275,0.01485693130451094,-0.2351140108922934,-0.05803258181862153,-0.3754073134236361,0.07826120350684079,0.0067774359957511335
18670000,18680000,0.9,130000,chr2,-0.2595887251101095,0.9204072384916844,-0.23425778806127734,-0.25563934069128186,-0.2595887251101095,-0.29254643420185406,-0.2518487100592118,-0.5530014812942232,-0.5661713007957953
19150000,19160000,0.9,130000,chr2,-0.1426240339458263,0.4343453029484882,-0.04653686955355688,0.10387310337868705,-0.1426240339458263,-0.2243402207461787,-0.2709756554681519,-0.10834185579800108,-0.0545606856900065
20480000,20490000,0.9,130000,chr2,-0.0902110568554425,0.6115377323443534,0.044437310979061735,0.2575687049330518,-0.09021105685544258,-0.25768293769537953,-0.09747616320132231,-0.2727871552912746,-0.3462619882635814
20780000,20790000,0.9,130000,chr2,-0.0593411668923853,0.509601856912617,-0.17877620986353154,-0.024442877596736853,-0.059341166892385305,-0.1046537355474966,-0.056820667679994996,-0.1209113123970707,-0.30526671799827604
21610000,21620000,0.9,130000,chr2,-0.1138400627527038,0.7636940170992521,-0.11324421203130482,0.05352165976299792,-0.11384006275270381,-0.1463607877598497,-0.24597328981498096,-0.22003250934174937,-0.19623990963184668
21880000,21890000,0.9,130000,chr2,-0.3446708760160383,0.8999601805794162,-0.04493204912360848,-0.022056469838674507,-0.3446708760160383,-0.36146943707026646,-0.4936491331463903,-0.4994469334655641,-0.35477893612905625
22110000,22120000,0.9,130000,chr2,0.0258541892200628,0.4872425283691375,0.027863600914203028,0.01425517139298009,0.02585418922006286,-0.24207805387395717,-0.14570215582896265,-0.23041654454648053,-0.23259458597443797
23170000,23180000,0.9,130000,chr2,-0.4702783496209025,0.9369625317228328,-0.4071107385424992,-0.4085562289557433,-0.47027834962090254,-0.1037938071416774,-0.566709351960466,-0.3839604750975985,-0.5027121047961147
24060000,24070000,0.9,130000,chr2,-0.714001981420149,1.1868264812624931,-0.6338468944836732,-0.7775245279101356,-0.714001981420149,-0.0646355931984313,-0.7070374586692054,-0.8414194176889159,-0.8305259222717378
25120000,25130000,0.9,130000,chr2,-0.3957011535001047,0.6093249411308571,-0.03823856403290481,-0.06260781189682023,-0.3957011535001047,-0.35139700865902207,-0.3312994742753377,-0.42038414836663884,-0.24193556296931057
25790000,25800000,0.9,130000,chr2,-0.375687580209503,0.5071622293950387,-0.07307905172652747,-0.05042315522423269,-0.375687580209503,-0.25628046199398175,-0.3232427291230058,-0.33909024391957,-0.27994550596551904
27380000,27390000,0.9,130000,chr2,-0.3562680790004446,0.5942853500509347,-0.05777165933857046,-0.09984643064267121,-0.3562680790004446,-0.2071478619747311,-0.41250445033466077,-0.4592266597799838,-0.36924576371068457
27580000,27590000,0.9,130000,chr2,-0.5096334026096906,0.9669820519245708,0.016394177543609667,-0.028625309448557363,-0.5096334026096906,-0.30070185214081857,-0.5122701556470218,-0.5320153033408435,-0.4180710001552974
27990000,28000000,0.9,130000,chr2,-0.2953199904504511,0.5355579972748918,-0.12471966293521487,-0.044728388103048355,-0.2953199904504511,-0.036135561713331654,-0.2827496209803791,-0.42909733858457283,-0.17385722694539818
28850000,28860000,0.9,130000,chr2,-0.2642909533683842,0.451264033175508,-0.24060629355860333,-0.2435112395565947,-0.2642909533683842,-0.02465919812745857,-0.2231822645192129,-0.25018095429861376,-0.028319530953039438
29650000,29660000,0.9,130000,chr2,-0.3041994638232747,0.5441551541174637,0.004040742513345274,-0.1740050422320547,-0.30419946382327473,-0.20742108426340827,-0.28406112203132167,-0.3368842621873404,-0.11564771456181282
30900000,30910000,0.9,130000,chr2,-0.3096609619459053,0.6433071961133314,-0.08260916875363204,-0.06292791903019776,-0.3096609619459053,-0.3018531497637202,-0.32894180267235207,-0.616805479449541,-0.31602046293341907
32240000,32250000,0.9,130000,chr2,-0.1983027218903856,0.6070103987952691,9.886150525216267e-05,-0.054208686876474343,-0.19830272189038567,-0.16921912493970162,-0.19035363208149786,-0.3594432700914844,-0.3456818209067727
32840000,32850000,0.9,130000,chr2,-0.2386794129480274,0.5657351469559709,0.18332337061579226,0.0026954529069483776,-0.23867941294802741,-0.3849092325151027,-0.21622312447128897,-0.524552982865376,-0.11692949893366819
33420000,33430000,0.9,130000,chr2,-0.3676326332585509,0.6162902720518294,0.15794312514929318,-0.05978503269473825,-0.36763263325855094,-0.23870703247343694,-0.3045659920366607,-0.2951895020400836,-0.18115004239067972
33910000,33920000,0.9,130000,chr2,-0.3757322087820843,0.673566618960129,0.308635598615621,-0.11088870678815398,-0.3757322087820843,-0.32946547318051306,-0.40507158417535155,-0.505455070674659,-0.4344381037052302
35540000,35550000,0.9,130000,chr2,-0.433995603339006,0.8208559552160679,0.08610815931575169,-0.002242194617789192,-0.433995603339006,-0.2507711412714958,-0.32421345762746206,-0.36699238920283545,-0.18065593595321047
36230000,36240000,0.9,130000,chr2,-0.2951034900853878,0.5226768797714381,0.32399986454643376,-0.18179784962526283,-0.2951034900853878,-0.3176899911634514,-0.2793465776394067,-0.3678494293429384,-0.32248678102444284
37080000,37090000,0.9,130000,chr2,-0.2190764472692271,0.5053698551983967,0.04730108086245315,-0.033581863684577176,-0.21907644726922712,-0.22173888273920545,-0.23313408958454518,-0.2654607142006363,-0.32774278829175335
37420000,37430000,0.9,130000,chr2,-0.1701741662485113,0.5477904759483387,0.025258443381467384,-0.236329219390542,-0.17017416624851134,-0.27367573979448484,-0.20071689655287625,-0.18890418436955977,-0.26978627393669335
38700000,38710000,0.9,130000,chr2,-0.4458753817408311,0.4541504978221312,-0.2616106237918631,-0.10192308545575662,-0.4458753817408311,-0.2795510049141328,-0.24775684730004402,-0.43418426626122403,-0.3087579520758628
39780000,39790000,0.9,130000,chr2,-0.6103665344980018,0.8992055183816969,-0.02246446046813177,-0.09982734598480765,-0.6103665344980018,-0.3724309111009155,-0.49209682163467433,-0.6337741283749805,-0.35084841356962876
40200000,40210000,0.9,130000,chr2,-0.4518365636441674,0.5306253089272748,-0.2378242708960229,-0.2768325700408973,-0.45183656364416747,-0.27614192947348637,-0.34563938466167365,-0.814956737734664,-0.6229566846059964
41570000,41580000,0.9,130000,chr2,-0.513958485506642,0.7124472578035536,-0.12109264661188919,-0.1882379126732822,-0.513958485506642,-0.45997137486811557,-0.4559070249943173,-0.7575625087386683,-0.5067343761181183
41860000,41870000,0.9,130000,chr2,-0.3659541858749978,0.4372498784050366,-0.2791858667406267,-0.3158484359753007,-0.36595418587499784,-0.2508575192204256,-0.3424139302026121,-0.34336976352556764,-0.4616993379713036
