bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength,ins_score_sperm.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_5.3.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
7500000,7510000,0.9,160000,chr1,-0.7400255824959654,1.2318091492905692,-0.20139930991700397,-0.11610684502785268,-0.4495904389624075,-0.4117106689062337,-0.5265925770193697,-0.9961345125685863,-0.7400255824959654
7940000,7950000,0.9,160000,chr1,-0.5683681211777533,0.768246881915288,-0.31527889349291144,-0.34597696996662436,-0.47322480423707786,-0.512121999457521,-0.4261368682749332,-0.8090917268983033,-0.5683681211777533
8470000,8480000,0.9,160000,chr1,-0.6844252968909516,0.9992165079320628,-0.1846001398946468,2.3386469802070818e-05,-0.41501753311185985,-0.3530292928540653,-0.4054789084591516,-0.582823134068855,-0.6844252968909516
9010000,9020000,0.9,160000,chr1,-0.3994858455001914,0.6719547233265749,-0.22530443427494545,-0.015409377307556144,-0.16578872746471998,-0.1935627232086098,-0.22462556164467773,-0.424150569864672,-0.3994858455001914
9470000,9480000,0.9,160000,chr1,-0.4352449185474617,0.7089946463848176,-0.1614876835685917,-0.04420973154067732,-0.18978777666010094,-0.23614117467672766,-0.1783301904748296,-0.4769765355093505,-0.4352449185474617
9890000,9900000,0.9,160000,chr1,-0.4831416295339847,0.8082091696320788,-0.11188259403927314,0.021305667581284677,-0.14204581822363854,-0.27303477021152456,-0.06624128941275328,-0.5648509512319684,-0.48314162953398476
11100000,11110000,0.9,160000,chr1,-0.4455298536213666,0.6372025124793512,-0.3815384309981173,-0.17419638207951238,-0.4363766327131254,-0.3405622080703919,-0.36710731404960456,-0.4378872969213543,-0.4455298536213666
12410000,12420000,0.9,160000,chr1,-0.705429487841122,1.1556443510715178,-0.3628129321474789,-0.1909713208515227,-0.3779446709839165,-0.3679177678733987,-0.4569284884441711,-0.864650097807707,-0.705429487841122
12740000,12750000,0.9,160000,chr1,-0.3437407593321481,0.5781915091816984,-0.06322533583570757,-0.0842050947736506,-0.24477220134881483,-0.13706783699481254,-0.10421300648078542,-0.46848793996098226,-0.3437407593321481
13230000,13240000,0.9,160000,chr1,-0.3365469285603484,0.7985393066648254,-0.07631725397685181,-0.048476187840014645,-0.16094152243552906,0.020138864381756025,-0.08093916865475304,-0.34755861447471825,-0.33654692856034846
13920000,13930000,0.9,160000,chr1,-0.4853782643978832,0.9550829154708234,-0.0424401468953563,-0.027946015490229344,-0.37088090749495417,-0.36265567354555733,-0.40280878861135283,-0.510333640849939,-0.4853782643978832
15240000,15250000,0.9,160000,chr1,-0.421738946947082,0.7172138426311165,-0.14589419856668662,-0.13075112797341756,-0.2065982097301433,-0.24293659389026517,-0.14236872124809183,-0.47751744805648844,-0.421738946947082
15470000,15480000,0.9,160000,chr1,-0.4539620668234407,0.60604731846684,-0.06221618042752563,-0.10090110260612709,-0.25526325138254713,-0.1295594866051915,-0.2498395919204766,-0.4488302835865358,-0.4539620668234407
16440000,16450000,0.9,160000,chr1,-0.6145853227785989,0.7613018875698061,-0.09410959486426765,-0.0238891156676519,-0.5205913954082229,-0.24361005447453615,-0.43658579567447575,-0.5924361155256747,-0.6145853227785989
16680000,16690000,0.9,160000,chr1,-0.9617445171860216,1.5243897447473254,-0.3890312544552595,-0.36044966696395175,-0.5978755674173206,-0.47351278335406205,-0.6262758838234506,-0.9502429725099683,-0.9617445171860215
17510000,17520000,0.9,160000,chr1,-0.4002475028201793,0.7220137125791222,-0.09952709131990374,0.02017246072150941,-0.19069699286005887,-0.222121601058553,-0.07383048969128315,-0.4709886516955738,-0.4002475028201793
18770000,18780000,0.9,160000,chr1,-0.3160435940185607,0.6203985119580133,-0.03994693448298722,0.01774499422770875,-0.23836596551915895,-0.3504104926131413,-0.2849072359660385,-0.4555168293120325,-0.31604359401856075
19430000,19440000,0.9,160000,chr1,-0.448546291354817,0.7790256172793311,-0.1608413258619613,-0.14688892055234948,-0.13856719886535268,-0.3383090189847619,-0.1923276501879857,-0.3923102831719498,-0.448546291354817
19990000,20000000,0.9,160000,chr1,-0.3961766855731675,0.5811188864594906,0.07862644534581897,-0.1068381522314262,-0.06517677254411335,-0.08624750608198593,-0.12275979596206212,-0.1883726792055897,-0.3961766855731675
20560000,20570000,0.9,160000,chr1,-0.244421582126952,0.6113298663957465,-0.13619801670479725,0.05614769915365414,-0.1855064272005146,-0.11406839414085576,-0.19592407516565385,-0.5060231143703765,-0.24442158212695203
21540000,21550000,0.9,160000,chr1,-0.4874141073670673,0.8583516217529392,-0.07314492894089555,-0.027792548001382773,-0.20115847147057833,-0.2786682446707389,-0.1998696980424661,-0.5153371607705276,-0.48741410736706736
21930000,21940000,0.9,160000,chr1,-0.4459719630835709,0.9827240635856872,0.13688036584180555,0.06910621283847618,-0.1552354178796704,-0.13539801372284574,-0.14432086054018264,-0.49127919227940586,-0.4459719630835709
22640000,22650000,0.9,160000,chr1,-0.406998628234025,0.7320685535502482,-0.0687606332646413,-0.05797613534210459,-0.18156714266466725,-0.17736583061751957,-0.18065177022921383,-0.3889287619928897,-0.40699862823402505
23630000,23640000,0.9,160000,chr1,-0.3869611318297621,0.8476720123957264,-0.15104537510787322,-0.18370308622155085,-0.27197770238647323,-0.26860155144347525,-0.33969897865593507,-0.39318626163718895,-0.38696113182976216
23910000,23920000,0.9,160000,chr1,-0.7036110888453625,1.254020530406632,-0.05286618564573215,-0.506909398423932,-0.430428365313695,-0.43593583187029233,-0.6971436772635774,-0.9099628901686027,-0.7036110888453625
24390000,24400000,0.9,160000,chr1,-0.3706729271676882,0.7878947899937685,0.2785368736009446,-0.0014179298396452841,-0.04799720265613752,-0.155673868886861,-0.04917456060217025,-0.35245111431861365,-0.37067292716768824
25000000,25010000,0.9,160000,chr1,-0.2464526422557099,0.554452257494195,0.2139398369241857,0.10331705837047847,-0.2270663905238754,-0.3865379649887789,-0.3207560188440656,-0.18855562667127337,-0.24645264225570998
26050000,26060000,0.9,160000,chr1,-0.5132451118181316,1.0333144400979692,0.056562915441521665,0.05897452928355606,-0.037399270566800265,-0.23196279231655942,-0.07253299445161226,-0.4419240604933495,-0.5132451118181316
26460000,26470000,0.9,160000,chr1,-0.4468329246693334,0.9576628412396893,0.10327713370111435,0.029227120352380218,-0.10319521225710428,-0.260813067604768,-0.23528355764455675,-0.44636629352856094,-0.4468329246693334
29140000,29150000,0.9,160000,chr1,-0.5639127264109556,1.200870990583367,0.010485418582620667,0.19144562928581663,0.029947574772201384,-0.3051675297929281,-0.1756797434293304,-0.4640492207622638,-0.5639127264109556
29740000,29750000,0.9,160000,chr1,-0.3985484917529857,0.8415429092192521,0.042993245252194806,0.20056500381251924,-0.021540654539385574,-0.08614937415827145,-0.20195511944136937,-0.280413222514648,-0.39854849175298573
30050000,30060000,0.9,160000,chr1,-0.3925499277405067,0.5681979932869858,-0.042258138791398,0.1453476930582998,-0.07062880842640783,-0.23677091739848233,-0.19947489121387263,-0.46790532279670355,-0.3925499277405067
30520000,30530000,0.9,160000,chr1,-0.3501011757345656,0.7466741122274361,-0.15823067818580602,-0.13804142667542504,-0.06638794887045775,-0.2563305071358728,-0.2659088997819122,-0.5056358851738741,-0.3501011757345656
31110000,31120000,0.9,160000,chr1,-0.2019638954463261,0.5469235993115674,0.09252593928731036,0.12289415262726971,0.030881807956622015,-0.09618341015842126,-0.1888431272112185,-0.2979527161423885,-0.20196389544632617
31470000,31480000,0.9,160000,chr1,-0.2973481805301545,0.6199781056695687,0.005943231913773748,0.0738272218554757,-0.16643860814375044,-0.0594833796479197,-0.13969538172870968,-0.3158370776200023,-0.2973481805301545
33190000,33200000,0.9,160000,chr1,-0.3676953087821102,0.5707940967477383,0.031735094222615036,-0.08798398159431955,-0.20398090806395874,-0.11360256776838477,-0.20750404784010876,-0.4100824154285871,-0.36769530878211026
34180000,34190000,0.9,160000,chr1,-0.4042388333737166,0.8978061619295853,-0.04886482233996338,0.0428601493127904,-0.2121895965654176,-0.19168160011176766,-0.13654580403251568,-0.4351156187296061,-0.4042388333737166
35940000,35950000,0.9,160000,chr1,-0.4395813938855452,1.0785370675165495,0.002885544351120859,0.05091987282481011,-0.2251187954958089,-0.2846469146049987,-0.2545048498679888,-0.5866609884046785,-0.43958139388554524
36240000,36250000,0.9,160000,chr1,-0.4165707174389961,0.9138054615143668,0.05873377483706599,-0.011954029551704132,-0.23813303186541976,-0.18036181665581924,-0.22465939055468645,-0.4429095246569659,-0.41657071743899615
36710000,36720000,0.9,160000,chr1,-0.3666080821832843,0.7499814202269308,-0.1701385313924801,-0.11950012410301653,-0.0810831764710125,-0.24170516090299946,-0.12518441614222156,-0.3684729164127156,-0.3666080821832843
37380000,37390000,0.9,160000,chr1,-0.5059323842685316,0.7948822020696604,-0.031242994270827273,-0.060148653520484645,-0.25737072978073283,-0.32853930259894476,-0.3717519540336207,-0.5925029374810838,-0.5059323842685316
38370000,38380000,0.9,160000,chr1,-0.5782955426068176,1.2291333302842933,-0.16505605675353555,-0.19114467216694453,-0.2053423906632665,-0.36441049283767657,-0.37642626724438566,-0.5937518553716539,-0.5782955426068176
39850000,39860000,0.9,160000,chr1,-0.5135172218648957,0.8554474047495353,-0.1429925453955187,-0.06838980271521913,-0.09353322251959569,-0.4794901241240292,-0.1711335358413499,-0.4006968003322724,-0.5135172218648957
40620000,40630000,0.9,160000,chr1,-1.2491368623721004,1.959730890076796,-0.7803079197080712,-0.7106740811608381,-0.7637592980214986,-0.958954305721133,-0.8398235961248026,-1.2274760369045372,-1.2491368623721004
41570000,41580000,0.9,160000,chr1,-0.7517080180960732,1.1082756592352778,-0.9158142657324556,-0.7893451159812319,-1.013909367811703,-0.9863138374461825,-0.906149525655617,-0.9617969922826893,-0.7517080180960732
42390000,42400000,0.9,160000,chr1,-0.4114185278368011,0.624279292434642,0.08934737824673471,-0.17791270328515932,-0.27748250433268484,-0.1410681503052171,-0.20188761827603863,-0.4322207401954134,-0.4114185278368011
43660000,43670000,0.9,160000,chr1,-0.4102847837394176,0.5440221087242678,-0.04958315002501511,-0.10177448373924133,-0.3662768711867845,-0.18127264930984374,-0.2735668510969579,-0.3709465521143253,-0.4102847837394176
43930000,43940000,0.9,160000,chr1,-0.549627850758895,0.8744777278578444,-0.054022701106436886,-0.09029994180054407,-0.33990424941840164,-0.4170669836380129,-0.3950454826324293,-0.5938896127553553,-0.549627850758895
45030000,45040000,0.9,160000,chr1,-0.3755254869424297,0.6578210667067494,0.00515374987146071,0.03470501282906292,0.0077611381308306275,-0.03399641435537853,0.01208774405095274,-0.1710418199178743,-0.3755254869424297
46030000,46040000,0.9,160000,chr1,-0.7618545953134993,1.1805020175959855,0.11898504713583301,-0.3333920020588617,-0.6174353772030765,-0.5968153016918949,-0.5981888902750513,-0.8450786024260383,-0.7618545953134993
46850000,46860000,0.9,160000,chr1,-0.3252999800727399,0.5513735948184392,0.16418893474684776,-0.03559790191874997,-0.1839524592393156,-0.02519918249412995,-0.1455921539331997,-0.3295187171162452,-0.32529998007273997
47160000,47170000,0.9,160000,chr1,-0.4577903409472432,0.8891602429159973,-0.04905696521543086,-0.020938238762780188,-0.045362237759950456,-0.13278172060457144,-0.007661273498109804,-0.58109233350117,-0.45779034094724325
47420000,47430000,0.9,160000,chr1,-0.4228431350409655,0.9036624224999568,-0.08553201290961916,-0.06591609171449306,-0.14103674276725767,-0.1222881379358134,-0.12670888170191463,-0.30692850207998784,-0.42284313504096555
49610000,49620000,0.9,160000,chr1,-0.3379622896106123,0.6243955452311704,0.09912269291306271,-0.11034286115899376,-0.213978731049107,-0.23460271216134437,-0.01558719536073417,-0.27769969579096254,-0.3379622896106123
49930000,49940000,0.9,160000,chr1,-0.6060528570189492,1.2294142603831757,-0.05848256633164468,-0.00963781557640025,-0.41073020588563464,-0.3444070588275997,-0.40404472902896565,-0.8714215476407908,-0.6060528570189492
50560000,50570000,0.9,160000,chr1,-0.3714587593671978,0.7084765041522094,0.21180797394171574,0.028570361964984015,-0.16047514337268515,-0.08021271393757191,-0.09281409773425504,-0.36474233736493844,-0.3714587593671978
51400000,51410000,0.9,160000,chr1,-0.3121398203265162,0.5860311739285231,0.1310012242502419,-0.0964050078459329,-0.10959841515908839,-0.04943976459189369,-0.01147312739214392,-0.22814840820461132,-0.31213982032651627
52140000,52150000,0.9,160000,chr1,-0.383452428644473,0.5976517896134226,-0.033817074058041165,-0.07404174397826746,-0.0799639513198789,-0.17980677748803614,-0.07465495678294395,-0.4880450785157395,-0.38345242864447304
52770000,52780000,0.9,160000,chr1,-0.449642872057258,0.8149435482281072,-0.1135775572426521,-0.07181548326999049,-0.3693103757025585,-0.4718722226517364,-0.2737923833607817,-0.5354065774075407,-0.449642872057258
53760000,53770000,0.9,160000,chr1,-0.3884303491158143,0.5935351344196389,-0.006611105440983964,-0.15700306120630567,-0.18878518517482926,-0.27080361587496604,-0.36330515890741,-0.18871965996304338,-0.3884303491158143
54180000,54190000,0.9,160000,chr1,-0.6039348214278402,0.973469473563872,0.3259504786493372,-0.12605994694417366,-0.4146335184564901,-0.3721649149180699,-0.41493468048205945,-0.45460701660226177,-0.6039348214278402
55190000,55200000,0.9,160000,chr1,-0.3283180689408505,0.7501115761218461,0.28126946505185585,0.03182103982849078,0.1454263222653131,0.1524537429607327,-0.07442755920248967,-0.20910553827076672,-0.3283180689408505
55740000,55750000,0.9,160000,chr1,-0.2738115461241404,0.5673872604338379,0.10625445259686961,0.2352196384912376,0.062055742154665104,-0.04801066748116848,-0.010607203565787579,-0.3569484532283033,-0.27381154612414044
58900000,58910000,0.9,160000,chr1,-0.8314713919051657,1.462975300801316,-0.6462845128204989,-0.2644014116611221,-0.22881683150905707,-0.408997836660842,-0.6096806531837075,-0.629318770467647,-0.8314713919051657
410000,420000,0.9,250000,chr2,-0.5492318289896285,1.1866644831153546,0.06315205019781009,-0.05418143739883959,-0.12922681061537752,-0.3125820056787506,-0.27745185570390196,-0.56297017529045,-0.5492318289896285
2180000,2190000,0.9,250000,chr2,-0.2314812619641499,0.571830384861,-0.015278485118092343,-0.057634016881269394,-0.05792751796361348,0.06867170464937516,-0.06177457618513838,-0.2778608525490423,-0.23148126196414998
2910000,2920000,0.9,250000,chr2,-0.4325683132541575,0.8712418880509014,-0.21050311646527614,-0.27041697129590697,-0.4886084895317282,-0.3878714718167402,-0.44408595432701914,-0.40193777732540903,-0.4325683132541575
4370000,4380000,0.9,250000,chr2,-0.2732718119789816,0.4719289637949477,-0.2589670808317158,-0.04697216041023276,-0.29155841329722954,-0.2947907587555263,-0.3375843529161379,-0.36852384632979124,-0.2732718119789816
5210000,5220000,0.9,250000,chr2,-0.3395205303624517,0.6886316881169158,-0.2775912850767706,0.017194228703174965,-0.1880669948897262,-0.18506837935264123,-0.22840699426150962,-0.344164835193986,-0.3395205303624517
5920000,5930000,0.9,250000,chr2,-0.2878609678698899,0.6563114482779502,-0.18301178757645561,-0.05082051237141911,-0.11437507374471455,-0.15571683479933668,-0.12571542590082788,-0.3272179516735208,-0.28786096786988996
6980000,6990000,0.9,250000,chr2,-0.2777322360528534,0.7576572887829307,-0.18061830124064457,-0.07215241452814737,-0.1673604127284027,-0.13464974395319557,-0.1888016232825179,-0.2981571225339118,-0.2777322360528534
7700000,7710000,0.9,250000,chr2,-0.256307657531081,0.4625445813223247,-0.14924049106928408,-0.07480246806703708,-0.09625297404417749,-0.11194451063897963,-0.16086925997889662,-0.40232690874414045,-0.256307657531081
8110000,8120000,0.9,250000,chr2,-0.2174621780768382,0.7218126364192413,-0.17871104018552292,0.07338346163998918,-0.018525243332082903,-0.0801262203774367,-0.06505383719369837,-0.25850945704740824,-0.2174621780768382
8630000,8640000,0.9,250000,chr2,-0.100159437932073,0.5157376669126104,0.21906857971897745,0.014212670191627886,-0.16299235930684305,-0.1414569314152994,-0.24765611829721185,-0.2700274254594836,-0.10015943793207309
9510000,9520000,0.9,250000,chr2,-0.4346678112081908,0.544174660595902,0.03394638056899766,0.06323480866968176,-0.22885714657831627,-0.29941716184593686,-0.312863889917428,-0.5223144805747236,-0.43466781120819087
10160000,10170000,0.9,250000,chr2,-0.4523659524924997,0.8317100650394533,-0.236269772687954,-0.07593871142464592,-0.10318291727064917,-0.2539480864253881,-0.2698658198723566,-0.28331031254151556,-0.4523659524924997
11620000,11630000,0.9,250000,chr2,-0.3438946792260881,0.7048743602266643,-0.02552041596124108,0.05015397082263832,0.04318753080325342,-0.23964819993499203,-0.1908005811275264,-0.40705148079383985,-0.34389467922608813
11940000,11950000,0.9,250000,chr2,-0.3006491933596752,0.5728770777517088,-0.029631348121387707,0.13797646940819386,0.007527641854724882,-0.3235450093813308,-0.17146653512831256,-0.5136860501023173,-0.30064919335967527
12740000,12750000,0.9,250000,chr2,-0.172908992795764,0.4221643637657864,-0.10771338565848203,0.11938839951072469,0.29140557100120484,0.12299527270149341,0.15453319623801584,-0.09747140251935181,-0.17290899279576405
13680000,13690000,0.9,250000,chr2,-1.9723928017432968,2.7004917196330984,-1.9347843609395836,-2.1939328086618533,-3.179373404255844,-2.2016551854317474,-2.2817326214637905,-2.2039578356472034,-1.9723928017432975
15280000,15290000,0.9,250000,chr2,-0.2253290236618583,0.7262850611986031,0.188191718818064,0.23700077494535293,0.04820666129520482,-0.08497577815949862,-0.18641474946044131,-0.28448543013959315,-0.2253290236618583
16170000,16180000,0.9,250000,chr2,-0.4055048287950464,1.0821506523272173,0.09442593542080265,0.1402502155893655,-0.03587286532231016,-0.06581387229922644,-0.12449630400591993,-0.5817863850757206,-0.4055048287950464
16470000,16480000,0.9,250000,chr2,-0.3396687766023011,0.5261189521769869,0.23958841975733908,0.08076082807475711,-0.11495746827702505,-0.3008695184101172,-0.20519520190795942,-0.226690763022555,-0.3396687766023011
17100000,17110000,0.9,250000,chr2,-0.2565237632140221,0.4614882352422949,-0.011205629580097534,0.01986736006754162,-0.03304293596291927,-0.08439633500786958,-0.03147263789595174,-0.3313303285377262,-0.25652376321402215
17480000,17490000,0.9,250000,chr2,-0.2044241656533175,0.7106821422520624,0.4919709049850852,0.013303589140387505,0.1927034911734945,0.01401718081592752,0.14333260157895764,-0.17718314328042953,-0.2044241656533175
18020000,18030000,0.9,250000,chr2,0.2163256966796875,0.4362605473374233,0.1844575085397881,0.2515114401746221,0.24614712623544924,0.19242481560840638,0.2364402822161065,-0.009150824811881602,0.2163256966796875
18650000,18660000,0.9,250000,chr2,-0.5006372527623782,1.1967551695886611,-0.05276837700102064,-0.10629592875233337,-0.0821204746208824,-0.14188491069143397,-0.0700244679774279,-0.3635482417059167,-0.5006372527623782
19110000,19120000,0.9,250000,chr2,-0.1403431384127469,0.5324708092496448,0.006884573572651952,0.18560082832745348,-0.09873349197734467,-0.21125020967360048,-0.20486028475367662,-0.19450094175476193,-0.14034313841274695
20420000,20430000,0.9,250000,chr2,-0.398977916935646,0.8356984800117904,-0.10113079673540376,0.09290735027118839,-0.12594701034459846,-0.29074554000655295,-0.17671063963556696,-0.5300973416604583,-0.398977916935646
22410000,22420000,0.9,250000,chr2,-0.6878048786488071,0.8096141964435748,0.40628096947556047,-0.02468721592506264,0.03811767729369022,-0.24455513689073027,0.04062111485301451,-0.42962143336812636,-0.6878048786488071
24060000,24070000,0.9,250000,chr2,-0.7253068859027905,1.2475558929887185,-0.4562359294842242,-0.5959803628680687,-0.6568636723694046,-0.04190040350338814,-0.6497091585274,-0.7860657529424252,-0.7253068859027905
25560000,25570000,0.9,250000,chr2,-0.2687395608782246,0.5027175311102275,-0.1874531829228064,-0.14897400232514582,-0.06094390547289959,-0.20631838928497223,-0.05415105417029504,-0.3856979106471283,-0.2687395608782246
26710000,26720000,0.9,250000,chr2,-0.5750044597882703,0.9148636838576734,-0.00203424933597002,-0.08469236016297639,-0.19149926350081126,-0.29830814471461814,-0.2951645579001317,-0.5964643340083738,-0.5750044597882703
27300000,27310000,0.9,250000,chr2,-0.3932460462173731,0.6411647547517585,0.13542533290344602,0.007568914882708122,-0.2852423376783565,-0.27735689327864194,-0.3410494231103127,-0.4261320924442326,-0.3932460462173731
28370000,28380000,0.9,250000,chr2,-3.4783157274674594,1.6784160645533543,-2.9679689216601215,-2.9592962376746694,-7.220032176988541,-2.788630242884301,-2.804117719750578,-3.2348365012307108,-3.4783157274674594
28690000,28700000,0.9,250000,chr2,-3.854540719444764,3.7358016487189576,-3.5166464767693233,-3.7978017749604267,-2.253244748549873,-3.4872096337343597,-3.757091570042728,-3.7484946676444175,-3.8545407194447643
30190000,30200000,0.9,250000,chr2,-0.408898963605268,0.7683869804233024,-0.27758025977581685,-0.23142761950519183,-0.22670282033495323,-0.3573594310112284,-0.16491935611952446,-0.47411915961102347,-0.408898963605268
30770000,30780000,0.9,250000,chr2,-0.4732289337122758,0.8531447802702514,-0.12052274020909745,-0.03395499829989409,-0.21022542730382712,-0.19224272961395059,-0.11050915921258253,-0.43143771851686674,-0.4732289337122758
31840000,31850000,0.9,250000,chr2,-0.4684728842147419,0.9527381536863236,-0.0906993537461004,-0.08457512529748347,-0.1809134395860568,-0.17535241276167304,-0.2400095781903802,-0.5471232530063187,-0.4684728842147419
32270000,32280000,0.9,250000,chr2,-0.1945220222648082,0.5613181457005622,0.16964123751383425,0.018338417512205312,-0.10251818712443687,-0.14606017708193011,-0.048669559402895454,-0.20121241488250705,-0.1945220222648082
33210000,33220000,0.9,250000,chr2,-0.2380963306462237,0.4726579198837626,0.3177333101969663,-0.06338420664800873,-0.20979054134947406,-0.09419950892663792,-0.08766614585372201,-0.2851359892491785,-0.23809633064622376
33770000,33780000,0.9,250000,chr2,-0.4467381491898712,0.5635662946934512,0.5483375996807284,-0.08875414390364138,-0.25079949862431866,-0.20726178177159094,-0.20050841507854567,-0.3791979361340467,-0.4467381491898712
34150000,34160000,0.9,250000,chr2,-0.5168218289416937,0.980454478186994,0.04610142152989395,0.002289159953643699,-0.3332304488790679,-0.2704778236315424,-0.2675094186215489,-0.5769571516816191,-0.5168218289416937
34900000,34910000,0.9,250000,chr2,-0.0835860956108391,0.4650544059910222,-0.05055052011029156,-0.018211982872680818,-0.10363632342813514,-0.046273848952392296,-0.14390263847756238,-0.11739008345716838,-0.08358609561083914
35510000,35520000,0.9,250000,chr2,-0.3916533400047517,0.5292766969903921,0.011215744240291736,-0.009263823311223128,-0.2858894739546244,-0.26711406890482264,-0.29239692142402646,-0.4896231425372311,-0.39165334000475177
36460000,36470000,0.9,250000,chr2,-0.6949140908569752,1.2256096311498994,0.1857208767539883,-0.19365930036395548,-0.2264269632803234,-0.2547017661357768,-0.3728707470190985,-0.6924578400721798,-0.6949140908569752
38300000,38310000,0.9,250000,chr2,-0.4636642991463925,0.5934750685969695,-0.06555625475987582,-0.0347195039573768,-0.17279863233238094,-0.16025363098379147,-0.19590070355524422,-0.3030709901332047,-0.46366429914639257
39010000,39020000,0.9,250000,chr2,-0.2670108247795699,0.5922266614197849,-0.1675915164212468,-0.06869331432172954,-0.177718289388109,-0.05775957055087725,-0.0992873799659279,-0.26766455851239696,-0.26701082477956994
39510000,39520000,0.9,250000,chr2,-0.2836143549716651,0.7357998293609362,-0.08199625510736962,-0.09035144006282075,-0.22536503033115718,-0.133118012328015,-0.19925155731794914,-0.4936687951131885,-0.2836143549716651
40190000,40200000,0.9,250000,chr2,-0.5724236535597201,1.1263304209679588,-0.22557360552075353,-0.22316140760108924,-0.2809590231711877,-0.08615753179664432,-0.1426667825292066,-0.6478309098542318,-0.5724236535597201
40850000,40860000,0.9,250000,chr2,-0.5677172057551719,1.119649097353888,-0.21848691436244919,-0.0949351602917182,-0.19930844277847215,-0.05790448126859003,-0.11543802663154225,-0.682245591128628,-0.5677172057551719
41550000,41560000,0.9,250000,chr2,-0.7992864629618172,1.3596030402696957,-0.28946291677331715,-0.23706822334939184,-0.6257240294208821,-0.5563319025560329,-0.5709244770118469,-1.050652609232429,-0.7992864629618172
42390000,42400000,0.9,250000,chr2,-0.3993640724912322,0.7636470802614718,0.08452463169412261,-0.31046578719066065,-0.6616728069511341,-0.6462088403853126,-0.6475829518437503,-0.6719594883251114,-0.3993640724912322
