bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength,ins_score_sperm.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_5.3.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
9470000,9480000,0.9,130000,chr1,-0.5472043699458853,0.7845344346127461,-0.18410613231596737,-0.08486918562572959,-0.1682110231548313,-0.31248502036752174,-0.16086517462739386,-0.5472043699458853,-0.4817670871076041
12410000,12420000,0.9,130000,chr1,-0.8707977326443542,1.4474484871447062,-0.34638793607333535,-0.24200959395604293,-0.3717707602769747,-0.360287630650409,-0.49566261062437805,-0.8707977326443542,-0.6816121119733624
13220000,13230000,0.9,130000,chr1,-0.4434957389907665,0.8438914120282243,-0.11024855790861064,-0.06301079722529776,-0.13266124512097544,-0.03733528279768952,-0.12323575763046091,-0.4434957389907665,-0.39400243795257855
13910000,13920000,0.9,130000,chr1,-0.584258359441004,1.0503499834731511,0.006005926958727043,-0.02535284529677082,-0.37671372008654574,-0.427538123797869,-0.4744851663612779,-0.584258359441004,-0.5230701578705632
15270000,15280000,0.9,130000,chr1,-0.5110538954430818,0.7679683853998156,-0.12805888437163646,-0.10269265153710692,-0.1183407008430414,-0.1550542166829457,-0.01232528282954441,-0.5110538954430818,-0.36365318069679786
16460000,16470000,0.9,130000,chr1,-0.641693702229648,1.1183212791092945,-0.14585561453871565,0.0021040656341350383,-0.4008306923187338,-0.2365593131929215,-0.35641576515788437,-0.641693702229648,-0.5896837282838506
16690000,16700000,0.9,130000,chr1,-0.9977362075643104,1.5934347090148655,-0.4888002962500148,-0.4334363810623015,-0.6165275896131108,-0.5024712873800917,-0.7118501952626828,-0.9977362075643104,-0.9303256198040601
17510000,17520000,0.9,130000,chr1,-0.5376428687011062,0.9527692400309228,-0.055630318486806475,0.0006746945668443189,-0.23498438777614084,-0.26657621694637745,-0.10362044325571174,-0.5376428687011062,-0.40884611911386426
17730000,17740000,0.9,130000,chr1,-0.52518074636603,0.9742023568890016,-0.35951932741295756,-0.19680236858660613,-0.26585628682966655,-0.43855467882342014,-0.3551265400873879,-0.52518074636603,-0.38340202729180367
19110000,19120000,0.9,130000,chr1,-0.4056492471311422,0.9406482254366508,-0.1174173917850644,-0.028376960612260107,-0.23212605748248857,-0.272347484670979,-0.13825330840086034,-0.4056492471311422,-0.3812964548881356
20550000,20560000,0.9,130000,chr1,-0.5947628909835793,1.0916535241215028,-0.1121859090424432,0.010486810331999061,-0.20076423909901422,-0.13799017904666117,-0.17881385845996578,-0.5947628909835793,-0.18592286263073746
21550000,21560000,0.9,130000,chr1,-0.4765363934587279,0.8033709590077079,-0.10093274020923235,0.004206483684917818,-0.21434586132734137,-0.2723314876340864,-0.22181905564663823,-0.47653639345872795,-0.3664190063919046
21960000,21970000,0.9,130000,chr1,-0.4915181479193249,0.773826589396559,0.04426910772280713,0.06346251404666844,-0.17617934728509738,-0.220757950030911,-0.19998512850275704,-0.4915181479193249,-0.32923174908683744
22870000,22880000,0.9,130000,chr1,-0.5043587162462377,0.9930133864732782,-0.07229206716231654,-0.04651879082108062,-0.09090223877218112,-0.16596637696618488,-0.16957945198198413,-0.5043587162462377,-0.15821331729627805
23910000,23920000,0.9,130000,chr1,-0.9235156868026244,1.5228490224763216,-0.11587430536044997,-0.6138412862509479,-0.486974658864522,-0.4751136197865995,-0.7480246561520176,-0.9235156868026244,-0.8246280537826712
26050000,26060000,0.9,130000,chr1,-0.5143862447170687,1.009085070034338,0.05031376566102574,0.0418443460521951,-0.05034639863559999,-0.2579362352981441,-0.09576219196292969,-0.5143862447170687,-0.5485038967318583
26440000,26450000,0.9,130000,chr1,-0.4625277216692696,1.2691380961453849,0.09896093841730996,0.042050879121371024,-0.03944256786532538,-0.22613709643117647,-0.14594198489438281,-0.46252772166926964,-0.3338961049754935
29150000,29160000,0.9,130000,chr1,-0.4348946624301225,1.0599963678165905,-0.06117294114172396,0.13331778278238937,0.05322991795904321,-0.3172482788853368,-0.18350325462909453,-0.43489466243012254,-0.5130286955422474
29770000,29780000,0.9,130000,chr1,-0.368270050332484,0.9491091921289982,0.056957821094947764,0.06508656378048609,0.016450282842855993,-0.17504473762090006,-0.11385777470916203,-0.368270050332484,-0.29888870002307105
30520000,30530000,0.9,130000,chr1,-0.5957028037923042,1.3174014056399677,-0.1736570156913777,-0.1890829457490664,-0.09850099507458313,-0.2867637460127693,-0.25389501618422605,-0.5957028037923042,-0.36190796625905836
31710000,31720000,0.9,130000,chr1,-0.5160510881752053,1.1577121635128331,0.02353720379502608,-0.05282387841988049,-0.2691771407845537,-0.270340264512761,-0.17669691055572476,-0.5160510881752053,-0.08654743404689559
35940000,35950000,0.9,130000,chr1,-0.5408255832499705,1.0958930504914208,0.014252897725911429,0.04803327532702375,-0.2121125929061958,-0.2667712814514972,-0.2634990077054093,-0.5408255832499705,-0.40546855172374224
36230000,36240000,0.9,130000,chr1,-0.4583482297266514,0.812604478929878,0.05572775196931586,-0.01419272047987515,-0.25394737658958516,-0.14983686658859918,-0.23578911146132567,-0.45834822972665146,-0.3708403654203516
36740000,36750000,0.9,130000,chr1,-0.5222461265870083,0.9063148927294784,-0.11339110151120724,-0.09948465731323344,-0.10579753285674487,-0.15899695033347394,-0.05309768068259222,-0.5222461265870083,-0.37705524226746584
38140000,38150000,0.9,130000,chr1,-0.735799655440176,1.5797944721664394,-0.16160962820939687,-0.18682201410940882,-0.2228268492761179,-0.300861942583511,-0.2719684804103028,-0.735799655440176,-0.4112031037341948
38360000,38370000,0.9,130000,chr1,-0.6280578026317023,1.2118694513595922,-0.19646235051731922,-0.2211066785814002,-0.18334189107888052,-0.42423803979496916,-0.3821010287146967,-0.6280578026317023,-0.5491304625518975
38800000,38810000,0.9,130000,chr1,-0.6246445972438298,0.8019043173498352,-0.10183537220846685,-0.15743553832750795,-0.3415984276275274,-0.3780937728098603,-0.36032668204831525,-0.6246445972438298,-0.4592928022271289
39860000,39870000,0.9,130000,chr1,-0.4252930331051162,0.8247368987826365,-0.13556112761135863,-0.02915314552712078,-0.11647010789065051,-0.43200313634141524,-0.21049897376844331,-0.42529303310511624,-0.5076799797317543
40720000,40730000,0.9,130000,chr1,-1.4562238474429177,2.406129988403982,-1.1364467283176294,-0.9946774887314767,-0.884167675670589,-1.1870938021585058,-1.0836543945352821,-1.4562238474429177,-1.2618064362833066
41570000,41580000,0.9,130000,chr1,-0.9134534166200176,1.176427708549622,-0.9692723403536709,-0.9281392042180019,-1.0815722523539864,-1.0307919769195093,-0.9837216409183055,-0.9134534166200177,-0.752134480778544
43930000,43940000,0.9,130000,chr1,-0.5762948322713711,0.8665692186458358,-0.03510982583470076,-0.07477322699454106,-0.4120734580466413,-0.40359667445188546,-0.4395822652496689,-0.5762948322713711,-0.5024822528600167
46030000,46040000,0.9,130000,chr1,-0.9107501618938472,1.404312208087055,0.013446865663558296,-0.33815751153353785,-0.7076308052839784,-0.6380816584785834,-0.6709390846072181,-0.9107501618938472,-0.8749124201004428
46270000,46280000,0.9,130000,chr1,-0.3731215493626234,0.9214233186168734,0.20545533245114792,-0.051745372081673235,-0.18382066496043348,-0.1969401317237914,-0.15986438995781255,-0.37312154936262343,-0.2700860956672843
46840000,46850000,0.9,130000,chr1,-0.4278745763586571,0.9102911490248244,0.09333762427995505,-0.08803391737659902,-0.22312501521980452,-0.035898312259488474,-0.17841075027088754,-0.4278745763586571,-0.29300206807825685
47160000,47170000,0.9,130000,chr1,-0.6540775102583977,1.3331605310060293,-0.04529438834562043,-0.030978447012580176,-0.052050104146093845,-0.17313698034952943,-0.012299908252482264,-0.6540775102583977,-0.46160548692567027
47480000,47490000,0.9,130000,chr1,-0.4538319801211574,1.1698724121135382,-0.12203276227187183,-0.158588617820606,-0.31160399042542913,-0.23036237210542934,-0.3637601597918687,-0.4538319801211574,-0.37162547015382347
49920000,49930000,0.9,130000,chr1,-1.0170298010857,1.6552539217663411,-0.07749909238274441,-0.035950447276283444,-0.43979879433128594,-0.36494317797154646,-0.44784472797065655,-1.0170298010857,-0.6643464266049058
50820000,50830000,0.9,130000,chr1,-0.269648026165137,0.7777188411634954,0.05826515345768614,-0.16381692394568062,-0.02912110672900053,-0.07131934597699488,0.015206635038724903,-0.269648026165137,-0.27030540078198795
51040000,51050000,0.9,130000,chr1,-0.2802681831902094,0.8454071976396986,0.03042123679125218,-0.2257999459804067,-0.047490898297996825,-0.06692545870262209,0.034426038087197276,-0.2802681831902094,-0.19839727324139914
51400000,51410000,0.9,130000,chr1,-0.3709071284642788,0.8660880753130072,0.11742853289179692,-0.10196578875763666,-0.1531444097982873,-0.11521724398193009,-0.046769906408649364,-0.3709071284642788,-0.43894886594470084
52130000,52140000,0.9,130000,chr1,-0.4995023928300522,1.0807108192966608,-0.06891311476557184,-0.06251877445515218,-0.11372845138282348,-0.1876970753714857,-0.09819150626376728,-0.4995023928300522,-0.33990005759751796
52770000,52780000,0.9,130000,chr1,-0.4707614112595761,0.9559804590436356,-0.10699465145880399,-0.1046719531574841,-0.3075446090191996,-0.44940349622707726,-0.2113293846764469,-0.47076141125957616,-0.5176072127852109
54180000,54190000,0.9,130000,chr1,-0.3866969979238439,0.9663736585409406,0.2774128607177832,-0.1408557476316184,-0.33198079510759815,-0.3316787464030037,-0.33919603272607163,-0.38669699792384393,-0.5224139316340427
55740000,55750000,0.9,130000,chr1,-0.4497042970091224,1.0700657034576952,-0.03473719529870215,0.034763962739054396,-0.12545334401652952,-0.21346957239623257,-0.1781029108541402,-0.44970429700912246,-0.4636513282954333
58930000,58940000,0.9,130000,chr1,-1.0775763467882329,1.942945663326109,-0.8156098597728586,-0.6231823549353196,-0.32689934141571514,-0.7916084781451832,-0.9663599058994491,-1.0775763467882329,-1.0825817157120083
380000,390000,0.9,150000,chr2,-0.8937286679494554,1.6072842822575115,-0.1607142957991733,-0.1788990767462918,-0.5943987184862946,-0.6589241483855478,-0.6909572941169826,-0.8937286679494554,-0.6713548475094188
1600000,1610000,0.9,150000,chr2,-0.3271215855804049,0.8247181405387132,0.14367084730918514,-0.07478585587149875,0.0943464578649741,-0.2348064341910527,-0.005247987352408963,-0.32712158558040494,-0.2401026318816542
1950000,1960000,0.9,150000,chr2,-0.2664850974948556,0.7407979903839886,0.14183869853846282,-0.054272854897882576,0.07458355579030027,0.08994040406340835,0.08541953578273115,-0.26648509749485566,-0.0014046636905893273
2180000,2190000,0.9,150000,chr2,-0.4677203144579748,0.7898131279558687,-0.022527817814010684,-0.079784467818453,-0.21478120538632975,-0.06219979669706837,-0.15871976858817508,-0.4677203144579748,-0.22897343094955508
4040000,4050000,0.9,150000,chr2,-0.5369786603786951,1.042695511424864,-0.03793128960672793,-0.026316168258233817,-0.10750538116588586,-0.2283826788450089,-0.26606490493353485,-0.5369786603786951,-0.19451092326580638
4380000,4390000,0.9,150000,chr2,-0.4487990292712737,0.7792712637253553,-0.15949118956614888,-0.07853591819378877,-0.268922259330895,-0.2698168442796537,-0.2939839363717895,-0.44879902927127374,-0.2737639406526216
5190000,5200000,0.9,150000,chr2,-0.4853911491497789,0.9221758601897184,-0.3057296380806736,-0.03226751298669424,-0.21729526926866818,-0.21297597773695506,-0.22716488019550982,-0.48539114914977893,-0.39212180291926174
7690000,7700000,0.9,150000,chr2,-0.3727249733431884,0.7754068408224203,-0.08799350251495185,-0.07799863199182165,-0.09884663786795168,-0.20988957378188489,-0.12437807277284255,-0.3727249733431884,-0.10658000725356766
8080000,8090000,0.9,150000,chr2,-0.516599155914962,0.9318319376382282,-0.11125495256471415,0.12454113867103503,-0.09543439325804136,-0.1403206453343558,-0.10906886614964884,-0.516599155914962,-0.22723126383011166
9520000,9530000,0.9,150000,chr2,-0.4827668866818387,0.844289460725075,0.15773280966409223,0.022961880827016314,-0.1212974679373598,-0.1989548616842288,-0.13830793071385156,-0.4827668866818387,-0.26020526612635786
11640000,11650000,0.9,150000,chr2,-0.6209490164812551,1.2890009267731142,0.03789624766215747,0.04580397133580645,-0.03303470757549371,-0.3427845879071776,-0.3363592173133706,-0.6209490164812551,-0.5217023320049896
12420000,12430000,0.9,150000,chr2,-0.4495136644862978,1.096717197129542,0.08544864712638625,0.08759034949540134,-0.07511952198293591,-0.324481262201163,-0.3745429299040586,-0.4495136644862978,-0.10294897257959067
12840000,12850000,0.9,150000,chr2,-0.4309080453443272,0.8333171981620204,0.047111238943223714,0.18300207326148446,0.07001566461300843,-0.13854222883786957,-0.08320846541370268,-0.4309080453443272,-0.11177061183701423
13690000,13700000,0.9,150000,chr2,-2.4262038423180954,3.201443770922839,-2.079483654385185,-1.7918077637875656,-1.853815289703797,-2.2407593746262453,-2.1770229633119347,-2.4262038423180954,-2.101608253479163
16170000,16180000,0.9,150000,chr2,-0.6650209652478025,1.370399216605009,0.13161655892209648,0.2523670517229361,-0.06861186918089371,-0.10886374861431825,-0.18437062850694247,-0.6650209652478025,-0.5007053332652106
17080000,17090000,0.9,150000,chr2,-0.4187175632413222,0.9094138808621364,-0.08179797797274353,-0.13931995793113605,-0.2030370742495333,-0.19223359422991976,-0.129422772449194,-0.41871756324132225,-0.27365672776291405
18670000,18680000,0.9,150000,chr2,-0.5549254275586196,1.1075767263509677,-0.23545699282671276,-0.1878775841347447,-0.23698499837528914,-0.2639649715165839,-0.2394785636467216,-0.5549254275586196,-0.5465027022427442
20420000,20430000,0.9,150000,chr2,-0.4237016354011496,0.7559920370017709,-0.1830634805629357,0.06690063185277893,-0.08221745222095111,-0.2884702576962799,-0.18065929839761982,-0.4237016354011496,-0.37224559254195005
21880000,21890000,0.9,150000,chr2,-0.4552226810824242,0.9585735147065072,-0.042334502283216856,-0.00655390714579374,-0.27823468581846605,-0.31495132324988123,-0.4541859129619607,-0.45522268108242425,-0.2989870918050862
22120000,22130000,0.9,150000,chr2,-0.1826894201410141,0.7553000112744122,0.022225105531545504,0.0018863005615383087,0.03978573122712956,-0.21003930460233672,-0.04741605546950396,-0.18268942014101414,-0.22357277311469922
22580000,22590000,0.9,150000,chr2,-0.4791389368011792,0.74828343630709,-0.3610908354692975,-0.16734208535369766,-0.023947451215916626,-0.6650961180659369,-0.1289995080702283,-0.47913893680117925,-0.5992424803094587
24060000,24070000,0.9,150000,chr2,-0.8924419001790745,1.5624143561630606,-0.627937812582957,-0.6781030947563411,-0.7054693547699463,-0.06812793818583868,-0.7200946433042328,-0.8924419001790745,-0.8742695001905819
25540000,25550000,0.9,150000,chr2,-0.4503992797662338,0.8180872536408185,-0.21143340677119565,-0.223532466698803,-0.20502772100039518,-0.349771596607843,-0.1614762680143132,-0.45039927976623384,-0.4394786538541811
26710000,26720000,0.9,150000,chr2,-0.5981535737492318,1.222381236004782,0.0016724535016455736,-0.04406981925319371,-0.119974656177383,-0.22019113099342202,-0.2293143457372071,-0.5981535737492318,-0.5023494274558571
27310000,27320000,0.9,150000,chr2,-0.495368438281554,0.9038491618610344,0.1350821808931099,0.04396314138985731,-0.2892515711352577,-0.2663440811090602,-0.31358641915119334,-0.495368438281554,-0.2768476732523963
27580000,27590000,0.9,150000,chr2,-0.5106245140912001,0.9168337752044696,0.023347989274058,-0.03333960542346502,-0.48415478306088433,-0.2948455005050413,-0.4786382036973929,-0.5106245140912001,-0.38187226410432357
28230000,28240000,0.9,150000,chr2,-2.997155424742013,3.718531793926053,-3.152522068148711,-3.152272549556335,1.089513994620825,-3.1896904359125893,-2.893800877092273,-2.997155424742013,-3.045387745746668
28690000,28700000,0.9,150000,chr2,-3.3248591299159744,4.100099058520718,-2.9500184366020936,-3.157701597509514,-1.9078645231733105,-3.0862477033692346,-3.461209356905469,-3.3248591299159744,-3.4547337248924923
30900000,30910000,0.9,150000,chr2,-0.615380424072118,1.1647940152067635,-0.08908335515817578,-0.05571102592805213,-0.30573430478181024,-0.28966899281437536,-0.3156314192211823,-0.615380424072118,-0.36691277713891784
31860000,31870000,0.9,150000,chr2,-0.4659387636604358,0.7372648415528036,-0.16961288939321795,-0.07634177758788924,-0.17224596837498748,-0.18300054907762908,-0.21181562814195953,-0.4659387636604358,-0.34136576425969783
32260000,32270000,0.9,150000,chr2,-0.4159350023232595,0.777244963993071,0.05538026541558092,-0.02039862940953411,-0.1800964720588309,-0.2279696702757,-0.1956403250690584,-0.4159350023232595,-0.3070743948204969
32840000,32850000,0.9,150000,chr2,-0.4938483470766767,1.0562106132663969,0.2828144895277851,0.07193947752405257,-0.22524416254094404,-0.3689895505503582,-0.11473092394682384,-0.4938483470766767,-0.07017587372564045
33210000,33220000,0.9,150000,chr2,-0.5442833900213417,0.963251610415073,0.26011276957995316,-0.05980451687067618,-0.2463468476073484,-0.18594438860342813,-0.19523815319360222,-0.5442833900213417,-0.3695769862475025
33930000,33940000,0.9,150000,chr2,-0.6528485619081779,1.284321053686448,0.32595761179521615,-0.08344839637124533,-0.27920784002652776,-0.2759360232512784,-0.22846705775790196,-0.6528485619081779,-0.5990125584857491
34130000,34140000,0.9,150000,chr2,-0.7732105103637564,1.5164780399489737,0.0642464419804713,0.04359043360136066,-0.31880614605997837,-0.34697472891136566,-0.2540000475216193,-0.7732105103637564,-0.6300149791364688
35580000,35590000,0.9,150000,chr2,-0.4905722566648123,0.7728353080512249,0.004796483603239974,-0.06515018842871577,-0.3552485707343593,-0.21923452467553506,-0.23576224878183588,-0.4905722566648123,-0.30974461802363285
36490000,36500000,0.9,150000,chr2,-0.53496014524019,1.0449472193473492,-0.01336977932578639,0.024332929033248973,-0.11600268981320444,-0.2868672311303824,-0.3714196063816644,-0.53496014524019,-0.5087070739762924
39510000,39520000,0.9,150000,chr2,-0.4635929257405308,0.9013452121907388,-0.10056088007344845,-0.090694620571203,-0.26352326812965493,-0.17601850208436393,-0.12645184849669283,-0.46359292574053085,-0.23458519357529756
39760000,39770000,0.9,150000,chr2,-0.8053082627268803,1.458668900559157,-0.012459006589817393,-0.1139523665391301,-0.5201317997688589,-0.3152980209291941,-0.4127440237182951,-0.8053082627268803,-0.42614986438317737
40200000,40210000,0.9,150000,chr2,-0.8291894591681156,1.3499259369143344,-0.24056476599901483,-0.31376531078541076,-0.38178446277997913,-0.2700576850023825,-0.3179286237085268,-0.8291894591681156,-0.6874451784800633
40880000,40890000,0.9,150000,chr2,-0.7703120321256475,1.0228039536487803,-0.2189922270944011,-0.06155108698877493,-0.30272196595505435,-0.20394107823358185,-0.23844460313999372,-0.7703120321256475,-0.6001197855720245
41520000,41530000,0.9,150000,chr2,-0.9541759062140296,1.6317294707016838,-0.2507033825699697,-0.19602416786245105,-0.4970017586572503,-0.4178544963986197,-0.4657142323909528,-0.9541759062140297,-0.6175689647277343
42390000,42400000,0.9,150000,chr2,-0.6875053890306687,1.149861458900678,-0.08920325904150501,-0.40479307476089527,-0.7064258158072362,-0.6971727191465334,-0.7139699151922088,-0.6875053890306687,-0.3478631941267719
43950000,43960000,0.9,150000,chr2,-0.4555322026523944,0.8953954083343649,-0.004943082328134025,-0.058899450077322855,-0.3937005089472618,-0.626966352601247,-0.4151361716155282,-0.4555322026523944,-0.3035581287523144
44980000,44990000,0.9,150000,chr2,-0.4954309835704373,0.8792036512865877,-0.267237269860459,0.05074546232274833,-0.3390698693122328,-0.2108739437873203,-0.23634184212735282,-0.4954309835704373,-0.2487278197209284
45490000,45500000,0.9,150000,chr2,-0.5187482769627075,0.9387281619919438,-0.34726133333710596,-0.34247475642843,-0.5494208666515286,-0.3127791258616834,-0.47948375163585194,-0.5187482769627075,-0.47345389441308505
47270000,47280000,0.9,150000,chr2,-0.5667828581846954,1.1199830543090323,0.0028741121488921354,0.08906708756134171,-0.2604692858127304,-0.13525970749884655,-0.09885857579392167,-0.5667828581846954,-0.2868487493599691
48410000,48420000,0.9,150000,chr2,-0.5305651613937769,1.1604809234418807,-0.09225597200780596,0.12943649380773598,-0.3578881020261365,0.047725865351663864,-0.431525909963864,-0.5305651613937769,-0.2701095161042629
50060000,50070000,0.9,150000,chr2,-0.416746489679868,0.8940834843227927,0.03333423708942263,0.06841258900923974,-0.39494059387665614,-0.2763323220194466,-0.3266691520603549,-0.416746489679868,-0.5333724035606685
53670000,53680000,0.9,150000,chr2,-3.2281590359442176,3.2837764541936534,-3.1447614495188105,-3.0612311744210934,0.6401936509755972,-2.912903672102934,-3.0561857038532336,-3.2281590359442176,-3.4843351650837104
53880000,53890000,0.9,150000,chr2,-3.2813000696337515,4.034974308731506,-3.0518800188321675,-3.437899883752465,-3.046055740239609,-2.913200931489373,-3.226095621939591,-3.2813000696337515,-3.4255656598009177
54850000,54860000,0.9,150000,chr2,-0.391442273786953,0.8650660939003789,0.18887794831964885,-0.013308143911609489,-0.297968899106419,-0.35645912374837035,-0.006900232684336857,-0.39144227378695307,-0.24893199030987137
55200000,55210000,0.9,150000,chr2,-0.355329274989978,0.8133227861759798,-0.017534651142168532,0.048760099113245546,-0.1906787851391508,0.09225846219457542,-0.029788658069692053,-0.355329274989978,-0.25513887742885466
56910000,56920000,0.9,150000,chr2,-2.2130495943648656,2.7014723875650875,-1.3340047792639118,-1.0572530396812354,-1.8944342731160955,-2.1154021325332026,-1.8026467990234472,-2.2130495943648656,-2.0992783117646847
57220000,57230000,0.9,150000,chr2,-1.1279061392276788,1.0936526039031662,-0.5311187359699144,-0.48243436694111735,-1.2722980498053515,-1.2562425564240138,-1.2089745950053163,-1.1279061392276788,-1.1579179304611165
57440000,57450000,0.9,150000,chr2,-0.2508989220066362,0.9191999658242626,0.23202855901122432,0.04624962793070329,-0.3048432322530798,-0.2520706280544288,-0.2621319345741275,-0.2508989220066362,-0.19203287984712714
58730000,58740000,0.9,150000,chr2,-1.4787150316543176,2.2500394526042045,-1.134484930115727,-0.6807535273143329,-0.9874931470611005,-1.5640922297890119,-1.5099112857561132,-1.4787150316543176,-1.4031519844631926
1080000,1090000,0.9,120000,chr3,-0.5450524919790924,1.1806432914169047,0.1676169231364123,0.6464352755952038,0.19235892402769006,-0.331210696836426,0.1304213484690148,-0.5450524919790924,-0.33100397432232326
5120000,5130000,0.9,120000,chr3,-2.0464080262744004,2.879224112048414,-1.5195967668370751,-1.163818209618885,-2.007973827481459,-1.9909814251975222,-2.167148878258646,-2.0464080262744004,-1.8658536368991383
6690000,6700000,0.9,120000,chr3,-1.5365025059656687,2.3691199453635607,-0.9212943493159184,-0.9220924802518439,-1.2289490247287795,-1.2144152598803393,-1.2112922704600357,-1.5365025059656687,-1.1797994083679584
6980000,6990000,0.9,120000,chr3,-0.3304878019847889,0.8938858461358479,-0.014221645665523084,0.1680124697511152,0.0505737778807182,-0.11294266485380149,0.25620405886109443,-0.33048780198478894,-0.13274744386265788
7610000,7620000,0.9,120000,chr3,-0.2419981603667432,0.9779262637966988,0.050231948105208556,0.2611345614619204,-0.1622704227780165,-0.07332816068318035,-0.021111325500226843,-0.2419981603667432,-0.1695097688765553
9330000,9340000,0.9,120000,chr3,-2.3339043827237487,3.148774112135732,-1.471637349324769,-1.7997865947215392,-2.5293589029063432,-2.310970916688056,-2.36551633871003,-2.3339043827237487,-2.32611597838168
9900000,9910000,0.9,120000,chr3,-1.2195391880647382,1.4691289449034564,-1.055223260192988,-1.3462451169728356,-1.202027727854789,-1.1512042608360151,-1.1409936798127047,-1.2195391880647382,-1.3364498418935915
10450000,10460000,0.9,120000,chr3,-2.1528554846549133,2.8841934890989616,-1.3420019147879836,-1.5779973819388358,-1.8688951427847562,-1.7585174225140636,-2.125785398729891,-2.1528554846549133,-1.727992931722202
11860000,11870000,0.9,120000,chr3,-2.3930296459428724,3.2141084769904182,-1.9284175794884262,-3.7109354461697253,-4.379124302801918,-2.199651611535456,-3.6128614843103977,-2.3930296459428724,-2.7459754806963517
12120000,12130000,0.9,120000,chr3,-1.252502782450744,1.5237322806820606,-0.5752856894987537,-0.7664264778526211,-1.2900471370395727,-1.230273486373898,-1.0882223404873226,-1.252502782450744,-1.0140771654289593
12560000,12570000,0.9,120000,chr3,-1.1078448285670133,1.6766081814935905,-0.19792098229199442,-0.5134286161739795,-0.8992428905524841,-0.9529484155715701,-0.8704510602367114,-1.1078448285670133,-1.12219703908726
