bgn,end,bs_threshold,window,ch,insulation_score,boundary_strength,ins_score_sperm.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_5.3.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
21590000,21600000,0.9,90000,chr1,-0.3343765329655133,0.4931235002620363,-0.025637509139903793,-0.1888948006239717,-0.2585793001237218,-0.28530248195824437,-0.3343765329655133,-0.4766141010364261,-0.21725817500736627
22610000,22620000,0.9,90000,chr1,-0.3132790934865844,0.5707694741512359,0.013450834446066455,0.01736338005223357,-0.14693632063698178,-0.020555114465608346,-0.31327909348658445,-0.2426322271142007,-0.23626882739896715
23380000,23390000,0.9,90000,chr1,-0.1038909506296129,0.6214291958014868,0.016336782528740688,0.249613839074478,0.002556846480977932,-0.12554810364918875,-0.1038909506296129,-0.2594789064330132,-0.25289975625312455
23630000,23640000,0.9,90000,chr1,-0.338751452525554,0.5422506461160094,-0.2538984647356621,-0.2510876871295002,-0.2481119217663651,-0.20736154819462843,-0.33875145252555405,-0.3643705753235073,-0.41712220336347694
23940000,23950000,0.9,90000,chr1,-0.3431478984084852,0.9316048065378318,0.04468179193099533,-0.2701732830411837,-0.2491078610512118,-0.26011500292528644,-0.34314789840848525,-0.5520914163452086,-0.5295730887640934
24990000,25000000,0.9,90000,chr1,-0.2363931066837796,0.5979798444442759,0.16123471883044807,0.14632635844942726,-0.1562542657189627,-0.27410857881748346,-0.2363931066837796,-0.2122313677880704,-0.2516072921543816
26030000,26040000,0.9,90000,chr1,-0.2247842752351422,0.5930503804727454,-0.008115853660491038,0.03390233789704179,-0.06914034890682177,-0.23907469922869348,-0.22478427523514227,-0.26262592491981845,-0.4713016004055591
26690000,26700000,0.9,90000,chr1,-0.2523204651290495,0.8193956509159438,0.0024519711205651415,0.016126982948588355,-0.19111296014267173,-0.17393237012124907,-0.2523204651290495,-0.32872807070544086,-0.13967380529094364
29140000,29150000,0.9,90000,chr1,-0.1553283372986276,0.8001584942410362,-0.09013828918799305,0.02412229623044713,0.03627904940107629,-0.36067428335741336,-0.15532833729862766,-0.44684188130555386,-0.5209785917814207
29650000,29660000,0.9,90000,chr1,-0.2285428416780507,0.8343403994587646,-0.0033451242733236533,0.2644083120079462,0.02886938382657752,-0.11061478229103948,-0.22854284167805075,-0.3472387295617959,-0.2207591234792462
30520000,30530000,0.9,90000,chr1,-0.3710425987219803,0.8005306786419716,-0.20822604640709613,-0.3101586944524111,-0.22631591697056305,-0.36432539442028544,-0.3710425987219803,-0.630624123273187,-0.6341402587750159
31120000,31130000,0.9,90000,chr1,-0.3223811785213279,0.6599855678165065,-0.03224904933335597,0.09647045475865158,-0.11579630121714386,-0.12129052452989322,-0.32238117852132797,-0.2679844401916242,-0.1661849887148743
32620000,32630000,0.9,90000,chr1,-0.1766356468017667,0.5087771870246608,-0.013532391400859725,-0.09359344601081432,-0.19601006864974996,-0.05174302030875123,-0.17663564680176677,-0.05611570480916246,0.05080883927166903
34390000,34400000,0.9,90000,chr1,-0.3099746233893454,0.6127583210708093,-0.08422493597722294,0.10227611362107568,-0.13431422379491462,-0.1959513742851656,-0.3099746233893454,-0.19245347269179353,-0.028613457261414434
35460000,35470000,0.9,90000,chr1,-0.3196435658826594,0.5687532865324907,-0.11584072452858944,-0.39794192778179893,-0.2478947527448399,-0.32236960440747614,-0.3196435658826594,-0.43981505694825807,-0.561766927872008
35600000,35610000,0.9,90000,chr1,-0.3695095319664941,0.6666187317846735,0.11560870472092388,0.039694948609136235,-0.2699607764114488,-0.4267733297500802,-0.3695095319664941,-0.3503217842111358,-0.1482529065822738
36270000,36280000,0.9,90000,chr1,-0.343276102757876,0.5183797359177791,0.13166819407588837,0.05479465290583594,-0.19961851597276373,-0.05538827555277754,-0.34327610275787607,-0.32550451534989533,-0.07197000963520896
37400000,37410000,0.9,90000,chr1,-0.4368872190464565,0.56543241144084,-0.08039491423691213,-0.017597831538996033,-0.31677047499523103,-0.2832084217625039,-0.43688721904645655,-0.4386569592834523,-0.21683872476658783
38120000,38130000,0.9,90000,chr1,-0.538150343766282,0.9487488245155158,-0.1965740689416498,-0.27417227601086985,-0.46774733793837714,-0.34235501022930104,-0.538150343766282,-0.5374841998373797,-0.4433622153446826
38430000,38440000,0.9,90000,chr1,-0.4814794569882243,0.6032282111638219,-0.3214823299820165,-0.3633439314558563,-0.1796171932507471,-0.2024012680798579,-0.4814794569882243,-0.49485578617380277,-0.4115404889962865
38810000,38820000,0.9,90000,chr1,-0.5022340143130858,0.696149933812991,-0.17400933735326887,-0.22364821847258026,-0.46531320042361163,-0.43688965398327195,-0.5022340143130858,-0.7289426356964201,-0.5631407655257433
39870000,39880000,0.9,90000,chr1,-0.2646082300217036,0.4962967769005839,-0.16891077842126062,-0.1306140482009325,-0.13320124868404604,-0.3577104507802468,-0.26460823002170364,-0.380130603582155,-0.4500322147684281
40130000,40140000,0.9,90000,chr1,-0.1603101653160115,0.5184409008469497,-0.06642012480608674,0.13383798829242338,0.012569239933122481,-0.2285825330041308,-0.16031016531601158,-0.14701935063328453,-0.15015557068965488
40620000,40630000,0.9,90000,chr1,-1.1589030781309535,0.5177432203735945,-1.0311234481756395,-1.0229918278714478,-1.0075856546493132,-1.2526362572505847,-1.1589030781309535,-1.3870943214591362,-1.570505964491354
40720000,40730000,0.9,90000,chr1,-2.050315788266348,3.071251283443632,-1.757274169498552,-1.6193662028292166,-1.636095283660004,-2.28020815507699,-2.050315788266348,-2.3640371895870276,-1.953268993508634
41570000,41580000,0.9,90000,chr1,-1.0680570818109931,1.19033860062775,-1.2109355725245585,-1.1900095856596273,-1.1028956632840001,-1.0552187267404294,-1.0680570818109931,-0.9019505903064321,-0.8206890706986427
42100000,42110000,0.9,90000,chr1,-0.3650690390910595,0.5234916177984302,-0.2099584904156641,-0.04026436516964085,-0.09344991282484663,-0.10059561737949312,-0.3650690390910595,-0.17511851850107873,-0.050494012812760246
43220000,43230000,0.9,90000,chr1,-0.2601039191137738,0.5078548589504301,-0.0038423185379032553,-0.08712526360217344,-0.23051718644694652,-0.13248726749068446,-0.26010391911377384,-0.05572653696233292,0.027580919141934154
43690000,43700000,0.9,90000,chr1,-0.3530014682467437,0.5975265685118807,-0.03967664529763849,0.03216102714203545,-0.2919977990176323,-0.21338450229496816,-0.3530014682467437,-0.32092048429785985,-0.371854580183852
43940000,43950000,0.9,90000,chr1,-0.4067047978515773,0.7005796248724145,-0.08712533076861029,0.05213920078809155,-0.40438352022143964,-0.2924321769607493,-0.4067047978515773,-0.41496862183515476,-0.18251041278587282
45300000,45310000,0.9,90000,chr1,-0.3017876618258787,0.6575765239988689,-0.07401318555931559,-0.0474422226260801,-0.2054824007610009,-0.2921409256613519,-0.30178766182587874,-0.4702791937227031,-0.20915039584650652
46050000,46060000,0.9,90000,chr1,-0.3209624488352077,0.7665989167823066,-0.06978866616084885,-0.1621457083388146,-0.3938055020892508,-0.46163102619262736,-0.3209624488352077,-0.514551660618448,-0.6263202244147252
46830000,46840000,0.9,90000,chr1,-0.2798226993123608,0.6001425413276873,0.07346628528368028,-0.10579191616532599,-0.2882806779210261,-0.06610540393013398,-0.2798226993123608,-0.4577381575242264,-0.398260869052293
47130000,47140000,0.9,90000,chr1,-0.2934766668555343,0.7264522257435999,-0.06930087515892809,0.03879306304027042,-0.2505057642056958,-0.2230925545321777,-0.2934766668555343,-0.4568762933756337,-0.2361462361220857
47490000,47500000,0.9,90000,chr1,-0.242121258787215,0.5698153659410741,-0.08630433233844832,-0.13413602748405715,-0.19351983032284098,-0.11617881386214256,-0.24212125878721508,-0.3381270491879557,-0.29129363808163733
49920000,49930000,0.9,90000,chr1,-0.3665438550914435,0.8393958515699934,-0.04090491823287633,-0.007632110011963028,-0.37167737176704113,-0.34524254658336784,-0.3665438550914435,-0.9210816001389495,-0.5733993662437668
50980000,50990000,0.9,90000,chr1,-0.1179899087728185,0.6197862762499763,0.04845629131546713,-0.05294679385573314,-0.23186914621167323,-0.21041955203792437,-0.11798990877281852,-0.24867939171711803,-0.14220854376017977
51390000,51400000,0.9,90000,chr1,-0.2367363338727367,0.5831027497199673,0.03351949299730563,-0.06706248155833552,-0.30623188368394055,-0.20509030850349877,-0.23673633387273676,-0.5132555429072919,-0.45469691742947
51720000,51730000,0.9,90000,chr1,-0.3129097411550489,0.7336729281726118,0.01357458205584189,-0.009950641434830841,-0.3445517050117687,-0.19589646832841381,-0.3129097411550489,-0.5656648540976528,-0.3981998824355309
52190000,52200000,0.9,90000,chr1,-0.1955185637485595,0.5554621689255441,-0.09823693912058723,-0.052722898524081525,-0.03032678137049579,-0.08234584245355613,-0.19551856374855958,-0.13597972643560904,-0.15774507402671586
52740000,52750000,0.9,90000,chr1,-0.3110380533699978,0.6705842130706142,-0.35311902444856585,-0.24729334389228932,-0.2785879779162678,-0.3624606702709732,-0.31103805336999785,-0.23044854146358013,-0.4291571264578415
53750000,53760000,0.9,90000,chr1,-0.3537942115303338,0.8936325537764009,-0.04818929760190347,-0.23123563365297714,-0.06510187528263534,-0.2475930465927632,-0.3537942115303338,-0.23819047188622683,-0.39702180747291277
54180000,54190000,0.9,90000,chr1,-0.1743230849742426,0.6466902263014785,0.22456890979367417,-0.18269978061771716,-0.17765973875027383,-0.19007265347915123,-0.17432308497424262,-0.23534322052725548,-0.4357011453053548
54620000,54630000,0.9,90000,chr1,-0.1922862704967571,0.6653547018431268,0.10726065196772629,0.025307505038017524,-0.23871635567014457,-0.1865665685501779,-0.1922862704967571,-0.23941931688616566,-0.31415871684684143
55730000,55740000,0.9,90000,chr1,-0.2159996227395471,0.714568450898232,-0.11033340581959267,-0.006775181795941274,-0.10095632415262396,-0.3182476000926406,-0.21599962273954715,-0.4708123235649571,-0.36073000598712296
56700000,56710000,0.9,90000,chr1,-0.3597341022561566,0.9249015569461766,-0.502743138425182,0.6096209136291053,0.23354601901588365,-0.5371094782308576,-0.35973410225615665,-0.3093839638078438,-0.13865462551683763
57950000,57960000,0.9,90000,chr1,0.0099617422689033,0.6799826522674658,0.1438835691550627,0.4601956003928504,0.15820920089333756,0.07235067385195587,0.009961742268903385,-0.09810083832637012,0.03222735742295157
58540000,58550000,0.9,90000,chr1,-0.2039814669820016,0.489295578128392,0.01673589620320301,0.09977001796287983,-0.05552002156595442,0.03830053139817414,-0.20398146698200167,-0.18733328112780753,-0.32749750021925367
58680000,58690000,0.9,90000,chr1,-0.2484117694159461,0.719355549357605,-0.35206225024595816,-0.2824980422214833,-0.2051877829025879,-0.17175131751726969,-0.24841176941594614,-0.20649709429155266,-0.14396698876376052
58970000,58980000,0.9,90000,chr1,-1.7576659581004803,2.4718279866762547,-1.7807506660554568,-1.2766037627056461,-1.035432972797002,-1.8466018160032387,-1.7576659581004805,-1.8128479708737044,-1.6797203480773741
59060000,59070000,0.9,90000,chr1,-1.2972773191620297,1.0428949019894262,-1.5308133606362089,-0.8575897889871724,-1.1436551467395595,-1.458103151676131,-1.2972773191620295,-1.144029924676178,-1.1875311545999327
59320000,59330000,0.9,90000,chr1,-0.3445480885997061,0.9745706772955136,-0.4874172785071159,-0.03017891126610529,-0.055542648495016694,-0.177402646502154,-0.3445480885997061,-0.28490428744660096,-0.2126027486186378
540000,550000,0.9,230000,chr2,-0.3902086994100159,0.8633262668621062,-0.13254222599291177,-0.2562956256944952,0.030926274177365383,-0.3021903141240891,-0.39020869941001596,0.08145960560908837,-0.04546115263835353
1530000,1540000,0.9,230000,chr2,-0.0434800336022073,0.4012989039702653,0.10192112683667097,-0.0894049480257824,0.017769914451095718,-0.1199531516734077,-0.04348003360220735,-0.10533686834424154,0.038605553331485874
1850000,1860000,0.9,230000,chr2,-0.0397493721939688,0.3843308178596804,-0.028418070682943865,-0.05178641672791423,0.07376311781277872,0.1000010532214802,-0.03974937219396889,-0.08369913183589817,0.015976093030146497
3090000,3100000,0.9,230000,chr2,-0.4468101744899697,0.6216118180615936,-0.1791362860544573,-0.12095941350340551,-0.4752220713609802,-0.3866597189316426,-0.4468101744899697,-0.10815050514685,-0.17249883482790068
3910000,3920000,0.9,230000,chr2,-0.470716298301451,0.8248850766168889,-0.5730023057885248,-0.29699708025516075,-0.2979511271572889,-0.2945023325031745,-0.47071629830145106,-0.08737888749581608,-0.08211755801650018
5220000,5230000,0.9,230000,chr2,-0.2742918923083406,0.4437471328134943,-0.26234497466774287,-0.035969980615390446,-0.16374459406415698,-0.17190422862485355,-0.2742918923083406,-0.31356553541224585,-0.321980792023127
6000000,6010000,0.9,230000,chr2,-0.2101518040951169,0.4166321979799452,-0.17944359490587009,-0.11991757032083238,-0.14788273911721161,-0.17686016760462003,-0.21015180409511694,-0.23444289342381902,-0.18793729798989514
7050000,7060000,0.9,230000,chr2,-0.333050344952106,0.5906399452491169,-0.051383865544003954,-0.06210274976094045,-0.20386035095067306,-0.19602221880219922,-0.33305034495210606,-0.18901922306840443,-0.16615895788776647
7680000,7690000,0.9,230000,chr2,-0.1696110945901149,0.4161419369244692,-0.14617791563120866,-0.023741213690475882,-0.07587445239328905,-0.16381699295267868,-0.16961109459011492,-0.36609186687708634,-0.17086570422899153
8570000,8580000,0.9,230000,chr2,-0.3432844223378469,0.5329039570550836,0.048449886156688216,0.10277856345761961,-0.178480459636246,-0.1130122810809572,-0.3432844223378469,-0.12488735176853163,-0.008620706386951704
8860000,8870000,0.9,230000,chr2,-0.4713959826269293,0.7414754729505716,-0.005029648520348011,0.04289530638444485,-0.2999115331412389,-0.2168109410700085,-0.4713959826269293,-0.273126970860436,-0.0918013661597338
9490000,9500000,0.9,230000,chr2,-0.3681617007188956,0.505746882617252,0.010451177202569644,0.0787260415901892,-0.24666746728459776,-0.3081184590888448,-0.3681617007188956,-0.46736412708374403,-0.36733636016732707
10260000,10270000,0.9,230000,chr2,-0.4791845818632913,0.964360566516058,-0.7120445341523389,-0.36702332428027495,-0.3310900722389616,-0.4919050726855994,-0.4791845818632913,-0.13946830340627153,-0.26643163329740277
11050000,11060000,0.9,230000,chr2,-0.3526037057550995,0.6836597900877706,-0.15011015859994664,0.01467034618849201,-0.1277397836461923,-0.24374081653120577,-0.35260370575509953,-0.28086117889740037,-0.20515185267469732
11630000,11640000,0.9,230000,chr2,-0.2484666256274872,0.6025079511355304,-0.01715117256804655,0.051328910802135884,0.011464571913577299,-0.25247353317440574,-0.24846662562748725,-0.45180199800208737,-0.36182561867711205
11910000,11920000,0.9,230000,chr2,-0.3205262924269058,0.7286639496486842,-0.07137293314032314,0.002386028953088124,-0.0790014584107771,-0.32418395271587774,-0.3205262924269058,-0.35041365250478723,-0.24277971888009295
12420000,12430000,0.9,230000,chr2,-0.1916695488320924,0.5027573165393074,0.07965486506810371,0.14038297429425523,0.012309643355535027,-0.188818329419254,-0.19166954883209247,-0.159371419924505,0.17292103122401234
13680000,13690000,0.9,230000,chr2,-2.271341107814066,2.9959968920193525,-2.0079661774334348,-2.1570058710311204,-3.260476729675577,-2.2068434485701456,-2.271341107814066,-2.195004829082725,-2.059146892444131
15280000,15290000,0.9,230000,chr2,-0.1832091271612912,0.5368027793355827,0.18481550136339878,0.21631758214508262,0.03949146430955473,-0.07822023889802582,-0.1832091271612912,-0.27713107158835154,-0.2533981343988466
16450000,16460000,0.9,230000,chr2,-0.2729883254042215,0.6668979039494147,0.2049213511742434,0.060283552335430535,-0.07421564219413725,-0.3854837703405521,-0.2729883254042215,-0.24999804814251872,-0.35502927311488564
16840000,16850000,0.9,230000,chr2,-0.2535893095058386,0.5784646068580571,0.11442988744544999,0.014737805100386315,-0.0074622301788322175,-0.11285278125234068,-0.2535893095058386,-0.06811493978197844,-0.008594936892254256
19270000,19280000,0.9,230000,chr2,-0.2548454682369417,0.6259091254088829,-0.13729779541519777,-0.006329958701278389,0.11848037803027166,-0.2930490959400173,-0.2548454682369417,-0.029899792517335343,-0.026968569260591033
20420000,20430000,0.9,230000,chr2,-0.1792165056166018,0.537999207014088,-0.1170536405524507,0.09640080259557797,-0.11631297410446993,-0.29459023859688577,-0.17921650561660182,-0.5085816814502283,-0.37733014430901607
21600000,21610000,0.9,230000,chr2,-0.3247326621983961,0.8693690415395872,-0.1256642930700307,-0.04450593291258334,-0.17220652469599868,-0.17277223788212395,-0.32473266219839614,-0.2905826252853478,-0.1309857477260234
22370000,22380000,0.9,230000,chr2,-0.310456243047259,0.6194332552890671,0.38610297767715973,-0.008854970888293984,-0.13127802332577176,-0.3702423944567652,-0.31045624304725905,-0.5061432553653431,-0.6713419534899683
23170000,23180000,0.9,230000,chr2,-0.5749294939901972,0.929818579063437,-0.24755382049451075,-0.4204603407808003,-0.48307197445387634,-0.16047713810886827,-0.5749294939901972,-0.39908149505573776,-0.4733783569099551
24070000,24080000,0.9,230000,chr2,-0.6706505007418314,1.1200983841978551,-0.45655612129746975,-0.6027674132984019,-0.6597885943039663,-0.0452797911766421,-0.6706505007418314,-0.8483256567479389,-0.7745227477440232
26710000,26720000,0.9,230000,chr2,-0.2793042034784768,0.5044348760492137,-0.007314708273721048,-0.0757138840684173,-0.17873052244367132,-0.2986433090049089,-0.27930420347847684,-0.6000531882487292,-0.5624949227563314
27310000,27320000,0.9,230000,chr2,-0.3486136848281165,0.6104841490529453,0.13761475102123627,0.0071427358595744315,-0.33113060849618814,-0.2713024843945067,-0.3486136848281165,-0.4761882523301729,-0.39853814241172725
27680000,27690000,0.9,230000,chr2,-0.4410956859877299,0.7018884391249176,-0.04600023411255758,0.009518628363623338,-0.3710373753809479,-0.4000895813113378,-0.4410956859877299,-0.35187597081851224,-0.20597173616711437
28370000,28380000,0.9,230000,chr2,-2.7178183047681217,1.68049394580609,-2.8383155610411306,-2.822497149278458,-6.842573846913308,-2.7257459763039726,-2.7178183047681217,-3.161205990645566,-3.3750084852863282
28690000,28700000,0.9,230000,chr2,-3.680047426891675,4.427462403985879,-3.4480142044842585,-3.678114497498002,-2.158073742834683,-3.4273506415078647,-3.680047426891675,-3.664980255353144,-3.790615766503345
29640000,29650000,0.9,230000,chr2,-0.2423509726914047,0.4394679269567788,-0.06341390903751234,-0.09501435032658435,-0.2250382629766062,-0.22864458811116492,-0.24235097269140474,-0.2522042738079467,-0.055243794803689815
30890000,30900000,0.9,230000,chr2,-0.295948339860647,0.5337576546007328,-0.06062422137116784,-0.009617322775159113,-0.27820680499682515,-0.2439087674704968,-0.29594833986064706,-0.574222077970271,-0.36969294958155585
31710000,31720000,0.9,230000,chr2,-0.268066919356406,0.4418735488130976,0.04045122009911422,-0.18062419091175033,-0.16985703401173682,-0.21988734779317978,-0.268066919356406,-0.32617192402515693,-0.2686157792752268
32260000,32270000,0.9,230000,chr2,-0.0703805592465881,0.4156500581389354,0.15321628388525552,0.024929643345169516,-0.1097222795976858,-0.16592693469347455,-0.07038055924658815,-0.2537187713246245,-0.22394301730241098
32850000,32860000,0.9,230000,chr2,-0.2505826975234724,0.5973940421707199,0.2797346618009096,0.07947280463445561,-0.2440950140185316,-0.4098663843584627,-0.25058269752347245,-0.42457476231706964,-0.18231082631357576
33410000,33420000,0.9,230000,chr2,-0.324227933551484,0.59196509494782,0.277020765457578,-0.10343303361954552,-0.3167028502223878,-0.18661296595285293,-0.324227933551484,-0.22850193782924885,-0.014159274245341157
34150000,34160000,0.9,230000,chr2,-0.2675109139326561,0.3884015806613461,0.03477615099188618,-0.016957164973974162,-0.34035940767172307,-0.26887004032080275,-0.26751091393265614,-0.624204376157065,-0.5585972831917426
35560000,35570000,0.9,230000,chr2,-0.3942472858845973,0.6224841778104501,0.060258755352311025,-0.04512006149902544,-0.45932029528857105,-0.2603309208916117,-0.3942472858845973,-0.5226647173243836,-0.3931597543831246
36500000,36510000,0.9,230000,chr2,-0.4810256394568017,0.7782719876483157,0.15060734332697034,-0.1901063681532838,-0.2349744241944719,-0.3512241119275603,-0.48102563945680177,-0.7207047024215395,-0.693123539224149
37960000,37970000,0.9,230000,chr2,-0.1413197086808018,0.4010095531769306,0.02903335910601186,-0.031760510077578116,-0.08261358018522319,-0.09726683844992223,-0.14131970868080185,-0.28351591036425,-0.27126683018154885
38410000,38420000,0.9,230000,chr2,-0.4738974300935591,0.7679416522892113,0.030417571712463523,-0.07207418412593225,-0.3775855560038531,-0.3340392850376442,-0.4738974300935591,-0.3950695722016191,-0.2616930340450998
