ch,bgn,end,unknown,sim,bs_threshold,window,ins_score_Wild-Type_2.75.danrer11-reduced.mapq_30.1000,ins_score_WT.danrer11-reduced.mapq_30.1000,ins_score_TR.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_11.danrer11-reduced.mapq_30.1000,ins_score_Wild-Type_25.danrer11-reduced.mapq_30.1000
chr22,19600000,19610000,119980,0.3453273795165801,0.9,220000,-0.10561863571707095,0.015916252825398852,0.11374600044036245,0.16281171134184622,0.04757918964344178
chr2,39650000,39660000,9923,0.3420067425957925,0.9,250000,-0.08233305583785638,-0.05062755771973544,0.20941541002507372,0.43031424117665296,0.08834208423632882
chr1,50910000,50920000,5091,0.3415836593253079,0.9,160000,-0.06681820746986096,0.2937449377074698,0.12868059216451044,0.4873263367109135,0.27389135360200684
chr14,370000,380000,77048,0.339310098072995,0.9,210000,0.14718832655872038,0.4873274783526265,0.2499694840004279,0.5048532372883789,0.3117408449945972
chr20,23770000,23780000,110282,0.3393070055099099,0.9,170000,-0.032556461485610866,0.22161882532948293,0.11610493391659828,0.41969269598810777,0.1700871162143535
chr18,44470000,44480000,102404,0.3377992593323221,0.9,270000,0.060284115213483216,0.14236475379938657,0.07841674722355375,0.3404377268415874,0.10299094671685735
chr23,23540000,23550000,124288,0.3375726013460184,0.9,120000,0.008970959511868866,0.07584981438349787,0.15641609584224153,0.5627570467678255,0.3057929880155566
chr23,29650000,29660000,124899,0.3373851968108627,0.9,120000,-0.0028898436680660704,0.4751269844215342,0.3307639065949576,0.5053500580764875,0.39299151339426086
chr18,20990000,21000000,100056,0.3366905938594684,0.9,270000,0.015470014110855003,0.23116765161489422,0.22516447510785884,0.6937440782278607,0.430304630459193
chr3,9690000,9700000,12892,0.3356432509570092,0.9,140000,0.4147121546281163,0.4675459290819953,0.5362341634201203,0.5687581396916429,0.3583015237420652
chr14,32720000,32730000,80283,0.3354988618958867,0.9,210000,-0.11631890639834533,0.43785829591863834,0.0727943317946029,0.4487948028985579,0.20222229755921697
chr2,44870000,44880000,10445,0.3311647698422835,0.9,250000,-0.061694231828923585,0.05552728911145277,0.18501120812753116,0.2804529168212689,0.26245957347579824
chr21,15990000,16000000,115025,0.3311546937014146,0.9,190000,-0.20378467186026772,-0.03964931054317821,0.20185011771288736,0.5093823219560517,0.2778975851047796
chr6,11890000,11900000,34436,0.3278750665512068,0.9,160000,-0.03737316243817911,0.06912937355209157,0.11575757903280884,0.5385665208302813,0.35318052659608856
chr10,22620000,22630000,60043,0.3272779710036099,0.9,200000,-0.029620665048029123,-0.06454954612176528,-0.01050708532178272,0.34186826005997806,0.3447416236028147
chr4,540000,550000,18240,0.326444077903924,0.9,150000,0.3630030834424899,0.6686291968848752,0.7469150754282613,1.1300887883618598,0.9161634587148992
chr10,28080000,28090000,60589,0.3261974663703048,0.9,200000,-0.105383588823795,0.305010022168618,0.06758840974357938,0.31728278555246303,0.2057546988906485
chr23,26650000,26660000,124599,0.3247163175791976,0.9,120000,-0.14579890247272118,0.020308561414189935,-0.04340171785509819,0.539760815779653,0.34914593560673224
chr25,10720000,10730000,131847,0.3245501956303928,0.9,170000,0.1659686860883283,0.21962729672043874,0.3242554436909184,0.621303694439063,0.2844775647897725
chr5,63570000,63580000,32353,0.3234566950989633,0.9,190000,-0.17264166415230237,0.16150585911792426,-0.10593142659050622,0.29667498107631085,0.18202544568752155
chr19,14340000,14350000,104494,0.3234483064563312,0.9,170000,0.03169694810839466,0.41951110812034503,0.4227231299806895,0.5910250362395011,0.42638596411158025
chr14,31170000,31180000,80128,0.3229709841032673,0.9,210000,-0.11241357659208923,0.5933005234888429,0.35703369288007863,0.772302782921865,0.41244165913668307
chr24,2410000,2420000,126798,0.3222582526431068,0.9,130000,-0.031073141002739536,0.5510863198552923,0.48995839358794185,0.7421635832469283,0.29725929958420766
chr22,21030000,21040000,120123,0.3213346211829113,0.9,220000,0.09050036610691393,0.5115946679096093,0.529361513935809,0.7307974596991206,0.3725274695641003
chr4,17470000,17480000,19933,0.3212513558467129,0.9,150000,0.0006265201036600033,0.2128971980792025,0.27658656703279083,0.660863011504421,0.5945224152301005
chr5,28660000,28670000,28862,0.3189990346672415,0.9,190000,0.05509336591248792,0.09247383564582598,0.06970112131801093,0.4137087256270055,0.37672258487645455
chr20,26450000,26460000,110550,0.3182452477576422,0.9,170000,0.029375286560994942,0.3925100907065984,0.2724954734817978,0.5188573069574789,0.25770251706272235
chr11,6550000,6560000,62979,0.3176232655395119,0.9,280000,0.10446011630299133,0.30896942061035615,0.40334103793051235,0.49936468307607623,0.31600877054113785
chr9,21670000,21680000,54302,0.3169399925944138,0.9,220000,0.02322646401663512,0.138832105345797,-0.01181006738958716,0.5331597644556831,0.3350122255980553
chr18,37330000,37340000,101690,0.3168931429407198,0.9,270000,0.026039331452149407,0.1628443742363688,0.25019713521626846,0.30418711915006696,0.05604806365104501
chr6,43110000,43120000,37558,0.3167844505806174,0.9,160000,-0.08439741958142806,-0.07651683183324175,-0.14800183584036067,0.32112036104106945,0.3461702857351534
chr1,40440000,40450000,4044,0.3165681889335747,0.9,160000,0.06477637253013133,0.30776548507124285,0.358983045864071,0.9966798813358605,0.618526403170557
chr20,47820000,47830000,112687,0.3157947996000921,0.9,170000,0.058832239480859284,-0.06382222461749633,0.20956658232424105,0.4085875392785117,0.37742530409827774
chr23,22820000,22830000,124216,0.3157277410298296,0.9,120000,-0.003510015146501267,0.6169011141490689,0.5281284915598835,0.7784407182343196,0.39380923534674317
chr8,20710000,20720000,48775,0.315301338038644,0.9,190000,-0.04011697635137302,0.023669968210092776,0.11481018242034476,0.2333568942480454,0.31937232824030637
chr22,12510000,12520000,119271,0.314955669993104,0.9,220000,-0.06859131268044577,-0.06873297798565818,-0.05269661184484728,0.4175671597354015,0.2375741262074421
chr19,5230000,5240000,103583,0.3139341979828557,0.9,170000,0.11763033132663096,0.21551332648878951,0.38391268374309007,0.41672782772325895,0.24300560898556814
chr6,12420000,12430000,34489,0.3128486412784413,0.9,160000,-0.0455059694765382,0.11176716351653351,0.21146001219744506,0.27061497077546365,0.3214194375547279
chr8,19750000,19760000,48679,0.3127257493026993,0.9,190000,-0.14325056858361868,0.09109354639343994,0.11179444955813717,0.3933075413759103,0.28915038101039126
chr20,9560000,9570000,108861,0.3123396053946794,0.9,170000,0.0666185221780789,0.171207730766904,0.07475994699757914,0.40409094721781463,0.28387844419481517
chr1,47300000,47310000,4730,0.3121403587011945,0.9,160000,0.010678993785084181,0.43478410714145416,0.5636108036940561,0.9562200201442388,0.6315039088961502
chr11,28300000,28310000,65154,0.3119478930514583,0.9,280000,0.060207972066284365,-0.026476686268401765,0.09341559302770887,0.34753235088684636,0.5439825069575065
chr12,34990000,35000000,70372,0.3118326836915233,0.9,180000,0.027575595418732942,0.012890170253450352,-0.07454999420270043,0.4278734561994785,0.3219356414080452
chr21,23270000,23280000,115753,0.3117744179196836,0.9,190000,-0.07630959687122958,0.01690752267184172,0.14017943984642556,0.63974096925007,0.2550980333508517
chr7,24760000,24770000,41751,0.3094246832827355,0.9,230000,-0.005819779678296672,0.06494376291269685,0.14866582277199858,0.41807217047808354,0.34384152974774823
chr18,41660000,41670000,102123,0.3086759060349442,0.9,270000,0.06603302552298243,0.21243005308449733,0.026789674867993232,0.4173191290022398,0.27330497745984206
chr8,30000000,30010000,49704,0.3079924203116919,0.9,190000,-0.0936040962745207,0.08949609168754123,0.24617819338771496,0.5566862468021145,0.4471453047374729
chr1,36100000,36110000,3610,0.3078294862933257,0.9,160000,-0.002596306539309585,0.07961282710419743,0.14863806244047875,0.6765050019631521,0.6389556736310043
chr9,13180000,13190000,53453,0.3075847593408514,0.9,220000,0.054347945450996395,-0.06826179053784713,-0.07836792753222079,0.07056426441031259,0.07714173307205316
chr16,21610000,21620000,89244,0.3052626122157892,0.9,280000,0.09075670765729416,0.013237695367111089,-0.09602421963775028,0.29224925609205077,0.23808763216685563
chr21,28850000,28860000,116311,0.3046779290412284,0.9,190000,0.10171070496739416,0.23419503475028547,0.2704706150826882,0.5772074267858188,0.4731131006440043
chr5,48930000,48940000,30889,0.3040522171540455,0.9,190000,0.022515430053971153,0.2178239104688463,0.09605482564357602,0.28551811750313083,0.19272761419158072
chr15,9520000,9530000,83230,0.3038711043973712,0.9,210000,0.5736003075482523,0.7860888134690669,0.7128561023801836,0.8867054603708545,0.7564934132367475
chr20,33370000,33380000,111242,0.3024556542168634,0.9,170000,-0.10920217478067444,0.19582307958935904,0.12248201801353799,0.6049510796565839,0.36832285011133514
chr1,2140000,2150000,214,0.3013165246874993,0.9,160000,0.1893630251322162,0.0560623378600052,0.28184703463303656,0.36147895704947036,0.251031374790599
chr6,27970000,27980000,36044,0.3007543403574177,0.9,160000,-0.09313901438877831,0.4597943032606714,0.07387423757550392,0.37171100632102144,0.23425951808903708
chr19,28190000,28200000,105879,0.3005848177462542,0.9,170000,-0.09052926263373773,0.15485439019686842,0.010761514520633276,0.41138120407748174,0.24479545393601965
chr1,18880000,18890000,1888,0.3003505236929307,0.9,160000,-0.03746667442908314,0.3776819786275707,0.3695842460192473,0.4969488070214296,0.2784003364962145
chr5,30250000,30260000,29021,0.2992875007749364,0.9,190000,-0.012866610645539357,0.017702585566313742,0.05595628308449987,0.2973882774907829,0.2904938925131334
chr14,33720000,33730000,80383,0.2983877016448802,0.9,210000,-0.0038030159268637024,0.11677211224818095,0.0736404125066065,0.43244375963972653,0.3643920012611894
chr8,23500000,23510000,49054,0.2982668938980853,0.9,190000,0.1577407637189376,0.3015681536866397,0.26552233888806037,0.5678646856479797,0.37974508402620055
chr3,35480000,35490000,15471,0.2972623166486783,0.9,140000,0.03980321727526129,0.3015577326324156,0.08991092569381852,0.3343860944074927,0.16937284911270933
chr13,6090000,6100000,72401,0.2969803419857628,0.9,130000,0.052722468328546095,0.509811053388851,0.3198565095837294,0.7655474501923634,0.49979154678827714
chr22,17370000,17380000,119757,0.2966028102409545,0.9,220000,-0.07924972074230338,-0.17780315713523906,-0.09427841303496208,-0.0081429693525423,0.023482551413001304
chr22,11280000,11290000,119148,0.2959851549839527,0.9,220000,0.017995904572553068,0.3014871255230171,0.47137317526703604,0.8770733442235928,0.6399482082343279
chr16,48520000,48530000,91935,0.2956857884218442,0.9,280000,-0.03671037356467701,-0.17305317681840035,0.02089341004017229,0.31681784280752,0.13176576167553897
chr14,5520000,5530000,77563,0.2952274446257347,0.9,210000,0.05289163946766901,0.14476883439388127,0.13489209306056715,0.3665781996115103,0.214100888175167
chr3,21110000,21120000,14034,0.2950634297638331,0.9,140000,-0.08418854092400725,0.24350912474356234,0.325351511278582,0.5868820414566936,0.3682906614600644
chr9,28190000,28200000,54954,0.2949522505541797,0.9,220000,0.03254806481930696,0.07496984099739507,-0.018046764184930963,0.10072259326374115,-0.035922207775421114
chr13,610000,620000,71853,0.2944283649296582,0.9,130000,0.09944802247032447,0.26686162265719976,0.14382004208849908,0.45498446991652886,0.363809546359046
chr7,34700000,34710000,42745,0.2943485960000284,0.9,230000,0.10782057867053466,0.06897498539750593,0.14357348020624078,0.2626811096684434,0.1854189878257233
chr2,30620000,30630000,9020,0.29421150489413,0.9,250000,0.014428690000024617,0.10300355444990272,-0.02540309234231514,0.4322123765664701,0.31494114723791244
chr9,23120000,23130000,54447,0.2938267038399199,0.9,220000,-0.08740770676502357,0.038782307119032834,-0.02938559673459622,0.30222305503618313,0.0746978780800253
chr8,51490000,51500000,51853,0.2937797692178864,0.9,190000,-0.008938927246515559,0.5129011318019537,0.2366233827567869,0.6113161092830778,0.44753806310039035
chr7,41620000,41630000,43437,0.293434038523975,0.9,230000,0.03300175680371323,0.055634178645702394,0.00969056079486889,0.3884200534120192,0.35234889678565995
chr4,9930000,9940000,19179,0.2929193219314805,0.9,150000,-0.0669647155550511,0.10904835225190979,0.24030602358852457,0.5998770430109037,0.562242370498262
chr8,44300000,44310000,51134,0.2925901855349972,0.9,190000,-0.2176349222848754,0.1886255778322746,0.1115267539204198,0.33433357413456033,0.09888016438002586
chr7,31060000,31070000,42381,0.2925884876482877,0.9,230000,-0.08481811812715395,-0.06960018521897497,-0.07689714730532275,0.2206091530537236,0.15104179182473954
chr16,40460000,40470000,91129,0.2923792047990715,0.9,280000,-0.0720529342834148,0.015225474493007955,0.05429956440782305,-0.06254883376160915,-0.07281497798890732
chr18,22850000,22860000,100242,0.2918506169133903,0.9,270000,-0.018298939337732446,-0.0369523187852759,-0.12411427703175958,0.1609579398523253,0.29001710680999837
chr4,9120000,9130000,19098,0.29167256535646,0.9,150000,-0.005440175682303438,0.04253986551935755,0.3060379379023476,0.5192924699191555,0.4680314033572428
chr7,37660000,37670000,43041,0.2915888572522838,0.9,230000,-0.09552348870304926,-0.018615664685469272,0.14804357311948474,0.48108942339431526,0.3583641418625263
chr21,21470000,21480000,115573,0.2915519824764191,0.9,190000,0.06906966747787371,0.11197428084103012,0.13106437881270905,0.5130766655392484,0.3355352108395465
chr3,26450000,26460000,14568,0.291116861136987,0.9,140000,-0.0884798254399867,0.20805335834409702,0.06595395482086233,0.49467343899611294,0.4018139735604944
chr7,54570000,54580000,44732,0.2906547489660929,0.9,230000,-0.09738187776498483,0.21187704382923717,0.006198408312080802,-0.028985790389576334,-0.11551269540599277
chr15,25760000,25770000,84854,0.2900318209193644,0.9,210000,-0.11536277577628107,-0.18628695474853518,0.144664364962565,0.3150675065694315,0.33862975140923424
chr19,31680000,31690000,106228,0.2896121743981908,0.9,170000,0.0020067775122619928,0.0268270949390396,0.13165783593291025,0.2563278497432574,0.20007738551528315
chr3,17220000,17230000,13645,0.2895230112077782,0.9,140000,-0.06821585069228704,0.019078650520710304,0.09509625919394372,0.3209579694479653,0.3121301803644297
chr20,43300000,43310000,112235,0.2892872420059444,0.9,170000,0.05293507004072109,-0.15353305219809318,0.14302100821602332,0.5525914604092413,0.33417240676394183
chr24,28520000,28530000,129409,0.2878370961681702,0.9,130000,0.03833358706177,0.06081596020906299,0.09471762801862363,0.7038889625081074,0.3609881811460355
chr6,15760000,15770000,34823,0.2874350358922193,0.9,160000,0.3208708867952138,0.5553042300501095,0.2596436789827177,0.6624309641677739,0.5227431368188575
chr3,33170000,33180000,15240,0.2873984345506651,0.9,140000,0.029108339586656,0.298340410799536,0.3583526804120337,0.8024605043519237,0.5871657455637747
chr17,41550000,41560000,96765,0.2871328138581953,0.9,140000,0.25219161107827176,0.5746260498561414,0.18151918855126528,0.684828517507311,0.47345975817032493
chr5,19700000,19710000,27966,0.2869713120924311,0.9,190000,-0.029142920529501348,0.18631798734416888,0.1451022167457923,0.6460675873821742,0.3640266012911146
chr3,48870000,48880000,16810,0.2864466781189481,0.9,140000,0.06809844501633257,0.06913928122665669,0.06345887986653555,0.37101091107544304,0.4935762799387111
chr13,3130000,3140000,72105,0.2861645706726379,0.9,130000,-0.13975147708676647,0.10631721084623123,0.19528092314756618,0.66294275107266,0.38567738322352313
chr16,39030000,39040000,90986,0.2861439414604704,0.9,280000,-0.01641853648103304,0.044425927054488286,0.13925253699613133,0.5384747311430457,0.31568688977252896
chr9,13020000,13030000,53437,0.2858867802795702,0.9,220000,0.12520708168443306,-0.04521988501144523,-0.057007414850992824,0.3964741048504249,0.2393418594035635
chr14,5740000,5750000,77585,0.2857723624759328,0.9,210000,-0.09386750027289445,0.0825322384715373,0.10232070898185876,0.39345675711923944,0.22309742434701177
chr10,5930000,5940000,58374,0.2836843383496901,0.9,200000,0.3344770515325737,0.48893980198949816,0.6655151376211094,0.6709979585841567,0.5133566554646337
chr16,24110000,24120000,89494,0.2836790068100671,0.9,280000,-0.013557199557658262,0.17599488145976566,0.22312232752756112,0.45684988624318135,0.286575509755092
chr5,65770000,65780000,32573,0.2832996318135087,0.9,190000,-0.041769990360130946,0.14140099267138212,0.11676227194719781,0.5717657967181584,0.40818730907090855
chr9,33530000,33540000,55488,0.2829786355825014,0.9,220000,-0.022625597659457788,0.1313981442565572,0.15604803056931232,0.5456909232096895,0.415240718292643
chr1,54010000,54020000,5401,0.2824824242313669,0.9,160000,0.06382210243723858,0.16024690453492008,0.29618406836470185,0.5599140206760933,0.17160232224358016
chr6,50500000,50510000,38297,0.2816941528400333,0.9,160000,-0.12839163357589592,0.2638479097018951,0.14386302655242286,0.6242928279402202,0.20820912475590786
chr1,25100000,25110000,2510,0.2815248389773216,0.9,160000,0.0012419810200786456,0.4051298948479083,0.11042089950127257,0.4088576908079953,0.17459646679139437
chr20,47630000,47640000,112668,0.2814675369980496,0.9,170000,-0.16484365183725475,-0.1099696677402719,-0.012686812832389916,0.16101440436582795,0.1593161595327136
chr7,49750000,49760000,44250,0.2810467298946566,0.9,230000,-0.05016501112852265,0.05073376852148239,-0.0213501166331641,-0.05050706617573705,0.04687140377378357
chr24,2610000,2620000,126818,0.2808663010281463,0.9,130000,-0.06803536606208785,0.08879170447640826,0.0437839395114763,0.5796340747019739,0.4424059256528252
chr12,8990000,9000000,67772,0.2803464488437938,0.9,180000,0.019530347363468283,0.5798330016609782,0.0152841935756114,0.6620967067979328,0.2795143687333311
chr6,44070000,44080000,37654,0.2801191798206345,0.9,160000,-0.02679868147188564,0.1099348650821282,0.15391147164037994,0.7185752831872433,0.41556423607896337
chr5,40430000,40440000,30039,0.2798649874716487,0.9,190000,0.04938041221724712,0.20098628351222347,0.13417985952435002,0.29847832107718486,0.35608653118895106
chr11,44710000,44720000,66795,0.2797999750315482,0.9,280000,0.08111407865699502,0.19885255370166685,0.22868064477753264,0.40913259541998165,0.1957848870580327
chr2,7950000,7960000,6753,0.2795764695043418,0.9,250000,0.06329309676171213,0.274336498629139,0.16736777537014116,0.6116754639129727,0.5022865959311111
chr23,20920000,20930000,124026,0.2794289110351265,0.9,120000,-0.14621812052314576,-0.033880142911293425,-0.005703506961416601,0.5039344051016279,0.21905112721710546
chr13,30790000,30800000,74871,0.2794040635866242,0.9,130000,0.11348336359503482,0.4641243443397411,0.20579810301568097,0.7277143686609461,0.41192218146034565
chr9,37040000,37050000,55839,0.2787035941998732,0.9,220000,0.041310557804534215,0.03494463823495645,0.10587955961053401,0.28758680104365736,0.12418553740728269
chr16,42380000,42390000,91321,0.2786896253389102,0.9,280000,-0.06591310428275206,0.015731996387835952,0.02322105462234112,0.1335296395169974,0.20748662635897216
chr18,34100000,34110000,101367,0.2781520271562938,0.9,270000,0.20788376756168142,0.32027438811097675,0.16977950784437654,0.44904303869941886,0.38673660082632094
chr17,24300000,24310000,95040,0.2780092424740097,0.9,140000,0.0312655526669456,0.37070940526743595,0.30787044973482564,0.786966890004567,0.4882891228059791
chr2,25390000,25400000,8497,0.2778535284590379,0.9,250000,-0.016599918134755122,0.08129732765047103,0.11632990315209449,0.5161895111536566,0.3067849223205832
chr19,14050000,14060000,104465,0.2777713212543728,0.9,170000,0.03855042612988071,0.2657553980099629,0.11794048703615734,0.474275640348377,0.25592046360962417
chr1,51150000,51160000,5115,0.2774125970869245,0.9,160000,-0.1739741969964401,0.29260878703407367,0.18650704484668143,0.4600559113320009,0.1933263283412906
chr11,19390000,19400000,64263,0.2772508084008226,0.9,280000,-0.04714088739378806,0.06106668320099421,0.015958346019426646,0.3796027773815012,0.24163947075582845
chr1,9360000,9370000,936,0.2770705912332215,0.9,160000,-0.08307658147407167,0.0592200090735927,0.17187272770790143,0.45017920429794056,0.2724688778263835
chr2,25690000,25700000,8527,0.2769228263805049,0.9,250000,-0.13588298923638417,-0.03856065681080798,-0.02300003320469197,0.10432362414301567,0.12207892560718499
chr5,16040000,16050000,27600,0.2768725872743885,0.9,190000,-0.1245767091870621,-0.1832753063284372,0.1813542008659292,0.44278255797634486,0.08178154710755661
chr7,48140000,48150000,44089,0.2767832630475004,0.9,230000,-0.0476058676547621,-0.08857406094131454,-0.1031822713465499,-0.004767911974144307,0.05023596097865503
chr1,45470000,45480000,4547,0.2764940695590783,0.9,160000,0.02873488618340548,0.041222215717121945,0.17822106012907268,0.4744421879818442,0.41864742228248636
chr10,15510000,15520000,59332,0.2764379587103135,0.9,200000,0.25468245027132835,0.6141193931362442,0.23424147261104786,0.5448827134708164,0.4152645698113175
chr14,27970000,27980000,79808,0.2756973756061269,0.9,210000,0.02122802455937536,0.0660100314629199,0.20154383251884095,0.29423426037349504,0.09478041621203126
chr6,32210000,32220000,36468,0.2756858726091385,0.9,160000,-0.04828446352971247,0.30781310799879574,-0.10750296540428866,0.4696533081094992,0.4101757716002922
chr10,32740000,32750000,61055,0.2755488782558155,0.9,200000,0.00026663031648270377,0.04225493529509966,0.1488427063754934,0.14581667493098088,0.1921102955419884
chr20,28730000,28740000,110778,0.2754808705085326,0.9,170000,-0.21640598984060933,0.2812789166492183,0.36520706191347785,0.5647409949530626,0.263936462857584
chr3,53020000,53030000,17225,0.2741252204595164,0.9,140000,-0.04660306557275702,0.5161538751382482,0.16619522036051193,0.5229166165290386,0.22299091509718216
chr22,16110000,16120000,119631,0.2739687602783083,0.9,220000,-0.032344390048463664,0.20947263187346477,0.026586051737420544,0.2644701563342335,0.2072256814986645
chr8,33310000,33320000,50035,0.2732507290522722,0.9,190000,0.056647363652055825,0.22187308541108855,0.1571716107398187,0.5897675138505408,0.36635067753322703
chr18,25660000,25670000,100523,0.2727647392395725,0.9,270000,-0.00031994398069887264,0.035445071644634715,0.0850828423104674,0.2962726709527767,0.13468421486085977
chr13,3450000,3460000,72137,0.2721129420665709,0.9,130000,-0.08585865685726257,0.03871897749651141,0.22612219726817345,0.3492710872585002,0.45149376114075157
chr19,40260000,40270000,107086,0.2713375321573587,0.9,170000,-0.009313037458957613,0.2855364408299781,0.07320751288272198,0.28675971080591495,0.09310188358763191
chr5,44730000,44740000,30469,0.2712200870059857,0.9,190000,0.07593318045462055,0.2246868096252295,0.14137366051066907,0.35450794515126377,0.23543304091931616
chr7,40410000,40420000,43316,0.2711252444594207,0.9,230000,-0.007347262863394597,0.0942974089864916,0.05056136986204031,0.46775648120079566,0.4534625790851232
chr17,21380000,21390000,94748,0.2710953423978657,0.9,140000,-0.04460640185595239,0.035367384675255714,0.06519241290442239,0.27962612351244753,0.14372776608542845
chr14,7230000,7240000,77734,0.2708868006638331,0.9,210000,-0.06250955656313859,0.14047210273003793,0.15230842065305694,0.35397960756200264,0.1919851313132751
chr18,30330000,30340000,100990,0.2706842423558636,0.9,270000,0.29276370919410716,0.28806348073005905,0.28156247318588,0.8203025137306533,0.5489009594247698
chr13,24150000,24160000,74207,0.2701766742732584,0.9,130000,0.020738589934153045,-0.028600671233614778,-0.1774313381905584,0.2911471789505627,0.26719607549961005
chr15,3600000,3610000,82638,0.2701363029049178,0.9,210000,-0.1365775476336087,0.15888043721016912,0.21480671850652724,0.3510020835711821,0.25474362292603275
chr14,31980000,31990000,80209,0.2700460623291075,0.9,210000,-0.07069547782484084,0.46349236429610774,0.14440766110973585,0.5472471941959681,0.31325019928436476
chr20,21670000,21680000,110072,0.2698907329500109,0.9,170000,-0.07695834565277068,0.10840992354848877,0.22474278458584068,0.3710819878696694,0.351169780264012
chr11,3800000,3810000,62704,0.2686004453225846,0.9,280000,-0.037846211612567404,0.07593079320937503,0.23938509742295835,0.5603589019584463,0.3036219991398157
chr1,15390000,15400000,1539,0.2685179568951633,0.9,160000,-0.12808365831593388,-0.11884434275918292,0.009428394244339734,0.4628134449295251,0.17170554264578913
chr5,16230000,16240000,27619,0.2682809143105492,0.9,190000,-0.09672958876530577,-0.2069817073457497,-0.0346487999902842,0.1951101923533069,0.10705971842243439
chr14,45130000,45140000,81524,0.2680583402414179,0.9,210000,0.06268375249485113,-0.19360690131906325,0.019592711731073027,0.32897966083564145,0.14446436654732142
chr15,18520000,18530000,84130,0.2679260088357718,0.9,210000,0.00783041839030985,0.02700361690926393,-0.09174667271744738,0.12734409895553542,0.17509125412257293
chr3,17440000,17450000,13667,0.2679163652398629,0.9,140000,-0.048245396997835886,0.1289398957751703,0.14206095156410334,0.3196686611711061,0.35259919226716135
chr4,2850000,2860000,18471,0.2678007060949125,0.9,150000,0.11513352854334098,0.28478432239968277,0.3966598714002075,0.5528016057366028,0.577546186446252
chr3,12270000,12280000,13150,0.2677081485543528,0.9,140000,0.13158322506749667,0.003245154742927852,0.19505623236137082,0.526652727594226,0.2303773367782097
chr16,10600000,10610000,88143,0.2675699616054399,0.9,280000,0.06151442329934498,0.2459638918335407,0.13874127130415492,0.502466709333419,0.3977130078129582
chr24,24390000,24400000,128996,0.2669592609596077,0.9,130000,-0.09162934030386362,0.021351479538651304,0.009874854636591364,0.3071950448367877,0.29577271790287535
chr8,12210000,12220000,47925,0.2668680633572514,0.9,190000,-0.044802776794197696,-0.04472146968128131,0.13975759254525738,0.2832195430225103,0.23864518480030225
